event_id,ticker,data_ticker,creator,event_date,event_year,recommendation_type,top5_flag,confidence_score,confidence_label,quality_score,high_confidence,event_idx,prior_return_1d,prior_return_5d,prior_return_21d,prior_return_63d,prior_return_126d,prior_volatility_21d,prior_max_drawdown_21d,prior_abnormal_volume,prior_market_cap,post_bhar_1d,post_vol_1d,post_raw_ret_1d,post_bhar_5d,post_vol_5d,post_raw_ret_5d,post_bhar_21d,post_vol_21d,post_raw_ret_21d,post_bhar_63d,post_vol_63d,post_raw_ret_63d,post_1d_range_pct,forward_spy_bhar_5d,forward_spy_bhar_21d,forward_spy_bhar_63d,av_expanded_news_clean_flag,av_expanded_news_confounded_flag,av_expanded_news_unknown_flag,public_news_clean,public_news_confounded,public_news_unknown,master_clean,master_confounded,master_unknown,is_event
2244,TSLA,TSLA,Chicken Genius Singapore,2020-06-12,2020.0,sell,True,0.62,high,3.0,True,201,-0.05058382396629124,0.10340510063200137,0.10217096090165789,0.5748337287551732,1.6737709642724243,0.034853957729935346,-0.08757624184104007,0.3588576288509331,,0.05013273713092303,,0.059468762792361796,0.05113355756845883,0.026928113830177496,0.07016082944947222,0.5687918817534832,0.045689938193691305,0.6217603415509736,0.8896026199001701,0.05792683820170338,0.9925583059445637,0.0,0.0511335575684588,0.5687918817534832,0.8896026199001701,False,False,True,False,False,True,False,True,True,True
2245,NVDA,NVDA,CNBC Television,2026-05-06,2026.0,buy,True,0.62,high,3.0,True,1682,0.04375960295220738,-0.03805457634732723,0.05374937484471687,0.12083955526229073,-0.07529940127250345,0.02344457833113811,-0.09283966831488266,-0.22630366369409438,,0.02072475952200581,,0.017658654364679505,0.0750534641358569,0.006341886708043018,0.08660924717997265,,,,,,,0.0,0.0750534641358569,0.0750534641358569,0.0750534641358569,False,False,True,False,False,True,False,True,True,True
2246,AMD,AMD,Financial Education,2026-05-07,2026.0,buy,True,0.62,high,3.0,True,1683,-0.027618113129494692,0.1342689323950219,0.6797674661812703,1.0392899584583368,0.5439071927405048,0.05418014207176371,-0.07072828922742913,0.9780500602151385,,0.10614928361608378,,0.11440535661732598,,,,,,,,,,0.0,0.0760152386175978,0.0760152386175978,0.0760152386175978,True,False,False,True,False,False,False,True,False,True
2247,AMD,AMD,Financial Education,2026-05-07,2026.0,buy,True,0.62,high,3.0,True,1683,-0.027618113129494692,0.1342689323950219,0.6797674661812703,1.0392899584583368,0.5439071927405048,0.05418014207176371,-0.07072828922742913,0.9780500602151385,,0.10614928361608378,,0.11440535661732598,,,,,,,,,,0.0,0.0760152386175978,0.0760152386175978,0.0760152386175978,True,False,False,True,False,False,False,True,False,True
2248,TSLA,TSLA,Ale's World of Stocks,2026-04-06,2026.0,sell,True,0.62,high,3.0,True,1660,-0.02627478562502661,-0.06407533441542923,-0.09981371655317572,-0.16175606162240264,-0.18101022651662801,0.024935382514278823,-0.13486341771426325,0.3225782815491607,,-0.01792778256809746,,-0.017487708462248674,-0.042367194718779255,0.012661732612863937,-0.0011337052553167526,0.005191867289491725,0.023846031075022697,0.10359386382354918,,,,0.0,-0.0423671947187792,0.0051918672894917,0.1354930856565948,False,False,True,False,False,True,False,True,True,True
2249,NVDA,NVDA,Ale's World of Stocks,2026-04-06,2026.0,buy,True,0.62,high,3.0,True,1660,-0.0033174732556215947,0.021236472392294425,-0.0008301457993639128,-0.02646085188816849,-0.04968564542956033,0.021562919169080805,-0.11213245577182174,-0.20339018938942122,,0.002149470565665057,,0.0025895446715138437,0.024461163818693343,0.010641846896501812,0.06569465328215585,0.007767788847345747,0.02173641325030718,0.1061697853814032,,,,0.0,0.0244611638186933,0.0077677888473457,0.1447405180277421,False,False,True,False,False,True,False,False,True,True
2250,TSLA,TSLA,Sasha Yanshin,2022-09-20,2022.0,buy,True,0.62,high,3.0,True,773,0.010378399785283432,0.07573048246974068,0.12706149399424194,0.2742011332289509,0.13385262869684944,0.021575973898670744,-0.09049811078569625,0.04175717196026363,,-0.008242016745087732,,-0.025685948599634356,-0.029615861409583943,0.030091904165195985,-0.08353580030178531,-0.2402059881041344,0.03939903980709287,-0.2807955644585337,-0.5085065182596357,0.038456415164886494,-0.5145596806789723,0.0,-0.0296158614095839,-0.2402059881041344,-0.5085065182596357,False,False,True,False,False,True,False,False,True,True
2251,TSLA,TSLA,Sasha Yanshin,2022-09-20,2022.0,sell,True,0.62,high,3.0,True,773,0.010378399785283432,0.07573048246974068,0.12706149399424194,0.2742011332289509,0.13385262869684944,0.021575973898670744,-0.09049811078569625,0.04175717196026363,,-0.008242016745087732,,-0.025685948599634356,-0.029615861409583943,0.030091904165195985,-0.08353580030178531,-0.2402059881041344,0.03939903980709287,-0.2807955644585337,-0.5085065182596357,0.038456415164886494,-0.5145596806789723,0.0,-0.0296158614095839,-0.2402059881041344,-0.5085065182596357,False,False,True,False,False,True,False,False,True,True
2252,GOOGL,GOOGL,Sasha Yanshin,2022-09-20,2022.0,buy,False,0.62,high,3.0,True,773,-0.007246652141568055,-0.011576590301918932,-0.050705781978597986,-0.12152813210221403,-0.1284860438250377,0.021049276616039385,-0.13710428190823465,-0.11096523766845157,,-0.0009464566127093121,,-0.018390388467255936,0.017930235550502993,0.010307443718669332,-0.035989703341698376,0.02565972604688005,0.019324905813787624,-0.014929850307519255,-0.11951533853765628,0.026503350868704357,-0.1255685009569929,0.0,0.0179302355505029,0.02565972604688,-0.1195153385376562,False,False,True,False,False,True,False,False,True,True
2253,GOOGL,GOOGL,Sasha Yanshin,2022-09-20,2022.0,buy,False,0.62,high,3.0,True,773,-0.007246652141568055,-0.011576590301918932,-0.050705781978597986,-0.12152813210221403,-0.1284860438250377,0.021049276616039385,-0.13710428190823465,-0.11096523766845157,,-0.0009464566127093121,,-0.018390388467255936,0.017930235550502993,0.010307443718669332,-0.035989703341698376,0.02565972604688005,0.019324905813787624,-0.014929850307519255,-0.11951533853765628,0.026503350868704357,-0.1255685009569929,0.0,0.0179302355505029,0.02565972604688,-0.1195153385376562,False,False,True,False,False,True,False,False,True,True
2254,AMD,AMD,Sasha Yanshin,2022-09-20,2022.0,buy,True,0.62,high,3.0,True,773,-0.008320895619012059,-0.0042014187443283335,-0.1293388383363383,-0.1301771147457471,-0.22245327646755053,0.030768757422469126,-0.22566371924581885,-0.07885873958242462,,0.007211418325424934,,-0.01023251352912169,-0.05345550072314331,0.029114555104638205,-0.10737543961534468,-0.19887886826704482,0.04087435577933001,-0.23946844462144412,-0.13560801581467496,0.03881258511278478,-0.1416611782340116,0.0,-0.0534555007231433,-0.1988788682670448,-0.1356080158146749,False,True,False,False,True,False,False,True,False,True
2255,AMD,AMD,Sasha Yanshin,2022-09-20,2022.0,sell,True,0.62,high,3.0,True,773,-0.008320895619012059,-0.0042014187443283335,-0.1293388383363383,-0.1301771147457471,-0.22245327646755053,0.030768757422469126,-0.22566371924581885,-0.07885873958242462,,0.007211418325424934,,-0.01023251352912169,-0.05345550072314331,0.029114555104638205,-0.10737543961534468,-0.19887886826704482,0.04087435577933001,-0.23946844462144412,-0.13560801581467496,0.03881258511278478,-0.1416611782340116,0.0,-0.0534555007231433,-0.1988788682670448,-0.1356080158146749,False,True,False,False,True,False,False,True,False,True
2256,AMD,AMD,Sasha Yanshin,2022-09-20,2022.0,buy,True,0.62,high,3.0,True,773,-0.008320895619012059,-0.0042014187443283335,-0.1293388383363383,-0.1301771147457471,-0.22245327646755053,0.030768757422469126,-0.22566371924581885,-0.07885873958242462,,0.007211418325424934,,-0.01023251352912169,-0.05345550072314331,0.029114555104638205,-0.10737543961534468,-0.19887886826704482,0.04087435577933001,-0.23946844462144412,-0.13560801581467496,0.03881258511278478,-0.1416611782340116,0.0,-0.0534555007231433,-0.1988788682670448,-0.1356080158146749,False,True,False,False,True,False,False,True,False,True
2257,GOOGL,GOOGL,Ticker Symbol: YOU,2023-04-28,2023.0,buy,False,0.52,medium,2.0,False,925,-0.0108586792126798,0.00926039471634632,0.02235675381178992,0.0510260587770357,0.03278906105117785,0.017008290495218514,-0.04739594575927719,0.5777410893755577,,-0.0002946426706528227,,-0.0013042912112486427,-0.008555606075797972,0.009662147375976645,-0.016489680799091966,0.1419153654416534,0.017512823715781202,0.15213338685227162,0.13171443744953404,0.01777645334634196,0.23644484901360108,0.0,-0.0085556060757979,0.1419153654416534,0.131714437449534,False,False,True,False,False,True,False,True,True,True
2258,UBER,UBER,Everything Money,2025-09-25,2025.0,buy,False,0.62,high,3.0,True,1529,0.002772627091428337,0.03422525465001969,-0.011722728804208327,-0.030345211108407266,0.15174254291858302,0.020161357877815256,-0.059686409883188074,-0.3374722100810804,,0.002979856528599667,,0.008709000895593899,-0.02711770993722984,0.012616680629204739,-0.010143420893925836,-0.06534515698933652,0.0174404230109547,-0.036168020845132154,-0.22077514183146318,0.020868869198252996,-0.16854505333423697,0.0,-0.0271177099372298,-0.0653451569893365,-0.2207751418314631,False,False,True,False,False,True,False,False,True,True
2259,GOOGL,GOOGL,Everything Money,2025-09-25,2025.0,buy,False,0.62,high,3.0,True,1529,-0.0008490816649829869,-0.02115681014800208,0.16484260487564972,0.33914202532243154,0.3282551166899301,0.022421539315437583,-0.03505819167696966,-0.2918274258265756,,-0.0026777163731666054,,0.0030514279938276268,-0.01738103421226489,0.006922417898160949,-0.00040674516896088697,0.02831119285550776,0.015087809487485856,0.057488328999712124,0.2264853402614786,0.018959608123177582,0.2787154287587048,0.0,-0.0173810342122648,0.0283111928555077,0.2264853402614786,False,False,True,False,False,True,False,False,True,True
2260,NVDA,NVDA,Everything Money,2025-11-10,2025.0,sell,True,0.62,high,3.0,True,1561,0.04232806634704267,-0.035067559339898025,0.04323380469821747,0.02358295189207249,0.4429197865693111,0.028236898799810038,-0.09157649499332354,0.3908265598785867,,-0.03187972996731159,,-0.02959058026486583,-0.039404852029291226,0.02257019883446994,-0.06254712593060652,-0.08565866559783619,0.02016535603191715,-0.07666303599744517,-0.06360002613797389,0.021839655527235588,-0.04516162023578163,0.0,-0.0394048520292912,-0.0856586655978361,-0.0636000261379738,False,False,True,False,False,True,False,False,True,True
2261,TSLA,TSLA,Tom Nash,2024-06-13,2024.0,sell,True,0.67,high,3.0,True,1208,0.02720417918359863,0.010887769666200642,-0.008884411512197765,0.06621599723099902,-0.40732347800548563,0.024911241702396943,-0.08542337577718828,0.2788498541519795,,-0.02505084657510659,,-0.024442410719736185,-0.004076442173919892,0.03149615760093446,0.0029593537705940864,0.3613676406251487,0.03852224094624096,0.4060393261480635,0.2226695137884267,0.041274546137836085,0.2620704321012741,0.0,-0.0040764421739198,0.3613676406251487,0.2226695137884267,False,False,True,False,False,True,False,True,True,True
2262,TSLA,TSLA,Tom Nash,2024-06-13,2024.0,buy,True,0.74,high,4.0,True,1208,0.02720417918359863,0.010887769666200642,-0.008884411512197765,0.06621599723099902,-0.40732347800548563,0.024911241702396943,-0.08542337577718828,0.2788498541519795,,-0.02505084657510659,,-0.024442410719736185,-0.004076442173919892,0.03149615760093446,0.0029593537705940864,0.3613676406251487,0.03852224094624096,0.4060393261480635,0.2226695137884267,0.041274546137836085,0.2620704321012741,0.0,-0.0040764421739198,0.3613676406251487,0.2226695137884267,False,False,True,False,False,True,False,True,True,True
2263,TSLA,TSLA,Tom Nash,2024-06-13,2024.0,sell,True,0.74,high,3.0,True,1208,0.02720417918359863,0.010887769666200642,-0.008884411512197765,0.06621599723099902,-0.40732347800548563,0.024911241702396943,-0.08542337577718828,0.2788498541519795,,-0.02505084657510659,,-0.024442410719736185,-0.004076442173919892,0.03149615760093446,0.0029593537705940864,0.3613676406251487,0.03852224094624096,0.4060393261480635,0.2226695137884267,0.041274546137836085,0.2620704321012741,0.0,-0.0040764421739198,0.3613676406251487,0.2226695137884267,False,False,True,False,False,True,False,True,True,True
2264,MSFT,MSFT,Joseph Carlson,2023-07-26,2023.0,buy,False,0.9,high,3.0,True,985,-0.03779130116861218,-0.04943061829828199,-0.02788380977912408,0.10317070951056229,0.2552726023974956,0.016672167861204845,-0.06041878334678963,0.39956213649093586,,-0.014242055713182378,,-0.020872061650666796,-0.01859445301598417,0.019591483012320794,-0.030405330265430686,-0.00981547865259913,0.012667948035017182,-0.05069283908009803,0.047344392505782706,0.012272634904089755,-0.019362689747797868,0.0,-0.0185944530159841,-0.0098154786525991,0.0473443925057827,False,False,True,False,False,True,False,True,True,True
2265,TSLA,TSLA,Everything Money,2025-12-24,2025.0,sell,True,0.62,high,3.0,True,1592,-0.0038471442838541314,0.007514302331027123,0.1264300979202957,0.09423056740543356,0.3551796019678519,0.02422892873862945,-0.04617456293730249,-0.2497585805604613,,-0.02093276622746143,,-0.021034181259704576,-0.08706365202738886,0.00955749982519924,-0.09750718411084103,-0.11968023624301682,0.023275400145945046,-0.11227853458033332,-0.17554714309728658,0.021985439156356375,-0.2545735658797126,0.0,-0.0870636520273888,-0.1196802362430168,-0.1755471430972865,False,False,True,False,False,True,False,False,True,True
2266,MSFT,MSFT,Joseph Carlson,2023-10-25,2023.0,buy,False,0.62,high,3.0,True,1049,0.04502981112423676,0.06141664447359585,0.11096059699162364,0.1062287084691359,0.1182238718034323,0.013369897930388291,-0.02613421485225864,0.4079765573113565,,-0.02553956734892593,,-0.0375141004192735,0.003613130541508802,0.024803460403802238,0.01585127269466713,0.019745830079460402,0.015188617929756702,0.11015401848937745,0.01605744721294866,0.01140864791830024,0.18809954745346924,0.0,0.0036131305415088,0.0197458300794604,0.0160574472129486,False,False,True,False,False,True,False,True,True,True
2267,GOOGL,GOOGL,Joseph Carlson,2023-10-25,2023.0,buy,False,0.67,high,3.0,True,1049,-0.08074196420611457,-0.060091234330000076,-0.0034630649400525515,0.044673122994857484,0.17105445582355405,0.024353849950375775,-0.10629685183679072,0.7384014248569712,,-0.014536161555990468,,-0.02651069462633804,-0.005550774069574382,0.018829693772290813,0.006687368083583944,-0.002198656837398394,0.012117308431172225,0.08820953157251865,0.039565227705871786,0.013333098460296258,0.21160732794639237,0.0,-0.0055507740695743,-0.0021986568373983,0.0395652277058717,False,False,True,False,False,True,False,True,True,True
2268,NVDA,NVDA,Tom Nash,2024-05-21,2024.0,buy,True,0.67,high,3.0,True,1192,0.003941351624674461,0.02871093287278681,0.13623698620019287,0.3417749165975066,0.7479597707727805,0.026831457911965416,-0.05373939228769942,-0.20972035216442997,,-0.0016917135416061324,,-0.004570888669109929,0.21369206048123612,0.04157354201620885,0.2037929692745688,0.2989793226884212,0.03423367465298323,0.3270332191524836,0.2887980957321681,0.041104097377610754,0.3472682947988306,0.0,0.2136920604812361,0.2989793226884212,0.2887980957321681,False,False,True,False,False,True,False,True,True,True
2269,NVDA,NVDA,Tom Nash,2024-05-21,2024.0,buy,True,0.67,high,3.0,True,1192,0.003941351624674461,0.02871093287278681,0.13623698620019287,0.3417749165975066,0.7479597707727805,0.026831457911965416,-0.05373939228769942,-0.20972035216442997,,-0.0016917135416061324,,-0.004570888669109929,0.21369206048123612,0.04157354201620885,0.2037929692745688,0.2989793226884212,0.03423367465298323,0.3270332191524836,0.2887980957321681,0.041104097377610754,0.3472682947988306,0.0,0.2136920604812361,0.2989793226884212,0.2887980957321681,False,False,True,False,False,True,False,True,True,True
2270,MSFT,MSFT,Joseph Carlson,2023-04-26,2023.0,buy,False,0.62,high,3.0,True,923,0.07667067567787567,0.047605949290455474,0.0488609453222546,0.21679220714303638,0.12471641194851824,0.020181482256360184,-0.05548698379993611,0.7946068603908263,,0.012119114621285787,,0.032027404556722594,0.02152030668801652,0.015354032477248092,0.030571632670804094,0.08039398857359248,0.013489054009097466,0.10584161785712998,-0.0010564740434142461,0.015469705669582109,0.12212798650587042,0.0,0.0215203066880165,0.0803939885735924,-0.0010564740434142,False,False,True,False,False,True,False,True,True,True
2271,MSFT,MSFT,Joseph Carlson,2023-04-26,2023.0,buy,False,0.67,high,3.0,True,923,0.07667067567787567,0.047605949290455474,0.0488609453222546,0.21679220714303638,0.12471641194851824,0.020181482256360184,-0.05548698379993611,0.7946068603908263,,0.012119114621285787,,0.032027404556722594,0.02152030668801652,0.015354032477248092,0.030571632670804094,0.08039398857359248,0.013489054009097466,0.10584161785712998,-0.0010564740434142461,0.015469705669582109,0.12212798650587042,0.0,0.0215203066880165,0.0803939885735924,-0.0010564740434142,False,False,True,False,False,True,False,True,True,True
2272,MSFT,MSFT,Joseph Carlson,2023-04-26,2023.0,buy,False,0.62,high,3.0,True,923,0.07667067567787567,0.047605949290455474,0.0488609453222546,0.21679220714303638,0.12471641194851824,0.020181482256360184,-0.05548698379993611,0.7946068603908263,,0.012119114621285787,,0.032027404556722594,0.02152030668801652,0.015354032477248092,0.030571632670804094,0.08039398857359248,0.013489054009097466,0.10584161785712998,-0.0010564740434142461,0.015469705669582109,0.12212798650587042,0.0,0.0215203066880165,0.0803939885735924,-0.0010564740434142,False,False,True,False,False,True,False,True,True,True
2273,MSFT,MSFT,Joseph Carlson,2023-04-26,2023.0,buy,False,0.67,high,3.0,True,923,0.07667067567787567,0.047605949290455474,0.0488609453222546,0.21679220714303638,0.12471641194851824,0.020181482256360184,-0.05548698379993611,0.7946068603908263,,0.012119114621285787,,0.032027404556722594,0.02152030668801652,0.015354032477248092,0.030571632670804094,0.08039398857359248,0.013489054009097466,0.10584161785712998,-0.0010564740434142461,0.015469705669582109,0.12212798650587042,0.0,0.0215203066880165,0.0803939885735924,-0.0010564740434142,False,False,True,False,False,True,False,True,True,True
