event_id,ticker,company_name,event_date,effective_trading_event_date,sec_confounded_flag,gdelt_article_count_pm5,gdelt_major_news_flag_pm5,free_news_confounded_flag,free_news_clean_flag,free_news_unknown_flag,provider_coverage_status,ar_1d,ar_5d,timing_bucket,duplicate_cluster_size,top5_flag
215,TSLA,Tesla,2025-01-25,2025-01-27,True,6,True,True,False,False,gdelt_only,-0.013898,-0.021034,weekend_or_holiday,1,True
216,GOOGL,Alphabet,2025-07-02,2025-07-02,False,1,False,False,True,False,gdelt_only,-0.013898,-0.021034,after_close,1,False
217,AMD,AMD,2025-07-09,2025-07-09,True,7,True,True,False,False,gdelt_only,-0.013898,-0.021034,after_close,1,True
218,GOOGL,Alphabet,2025-07-09,2025-07-09,False,1,False,False,True,False,gdelt_only,-0.013898,-0.021034,after_close,1,False
219,AMC,AMC,2024-05-16,2024-05-16,True,0,False,True,False,False,gdelt_only,-0.013898,-0.021034,after_close,1,False
220,DIS,Disney,2024-05-16,2024-05-16,False,1,False,False,True,False,gdelt_only,0.000577,-0.014694,after_close,1,False
221,AMZN,Amazon,2024-05-16,2024-05-16,True,7,True,True,False,False,gdelt_only,0.015479,-0.070887,after_close,1,True
222,AMD,AMD,2024-05-16,2024-05-16,True,6,True,True,False,False,gdelt_only,0.04049,-0.053376,after_close,1,True
223,MSFT,Microsoft,2023-09-25,2023-09-25,False,0,False,False,True,False,gdelt_only,0.078554,0.107282,during_market,1,False
224,TSLA,Tesla,2024-07-04,2024-07-05,True,6,True,True,False,False,gdelt_only,0.078554,0.107282,before_open,1,True
225,NVDA,Nvidia,2024-07-04,2024-07-05,True,5,True,True,False,False,gdelt_only,0.078554,0.107282,before_open,1,True
226,AMZN,Amazon,2024-07-04,2024-07-05,False,7,True,True,False,False,gdelt_only,0.012925,-0.006164,before_open,1,True
227,AAPL,Apple,2024-07-04,2024-07-05,False,5,True,True,False,False,gdelt_only,-0.022402,-0.026917,before_open,1,True
228,AAPL,Apple,2024-01-18,2024-01-18,False,7,True,True,False,False,gdelt_only,-0.009249,-0.028047,before_open,2,True
229,AAPL,Apple,2024-01-18,2024-01-18,False,5,True,True,False,False,gdelt_only,0.002694,0.018139,before_open,2,True
230,NVDA,Nvidia,2024-01-18,2024-01-18,False,7,True,True,False,False,gdelt_only,0.002694,0.018139,before_open,1,True
231,GOOGL,Alphabet,2024-01-18,2024-01-18,False,1,False,False,True,False,gdelt_only,0.002694,0.018139,before_open,1,False
232,NVDA,Nvidia,2024-06-06,2024-06-06,True,7,True,True,False,False,gdelt_only,0.002694,0.018139,after_close,1,True
233,AAPL,Apple,2024-06-06,2024-06-06,False,7,True,True,False,False,gdelt_only,0.000791,-0.04112,after_close,1,True
234,MSFT,Microsoft,2023-02-08,2023-02-08,False,0,False,False,True,False,gdelt_only,-0.003403,0.042547,during_market,2,False
235,MSFT,Microsoft,2023-02-08,2023-02-08,False,0,False,False,True,False,gdelt_only,0.002323,0.030638,during_market,2,False
236,NVDA,Nvidia,2026-04-17,2026-04-17,False,6,True,True,False,False,gdelt_only,0.002523,0.017593,after_close,3,True
237,NVDA,Nvidia,2026-04-17,2026-04-17,False,5,True,True,False,False,gdelt_only,0.057729,0.111441,after_close,3,True
238,NVDA,Nvidia,2026-04-17,2026-04-17,False,6,True,True,False,False,gdelt_only,0.008362,-0.007044,after_close,3,True
239,META,Meta,2026-04-17,2026-04-17,True,0,False,True,False,False,gdelt_only,0.019182,0.030895,after_close,1,False
240,AMZN,Amazon,2026-04-17,2026-04-17,True,7,True,True,False,False,gdelt_only,0.019182,0.030895,after_close,2,True
241,AMZN,Amazon,2026-04-17,2026-04-17,True,5,True,True,False,False,gdelt_only,0.019182,0.030895,after_close,2,True
242,TSLA,Tesla,2024-04-12,2024-04-12,True,6,True,True,False,False,gdelt_only,-0.003298,0.006575,during_market,1,True
243,UBER,Uber,2024-11-05,2024-11-05,True,1,False,True,False,False,gdelt_only,-0.010502,0.058674,during_market,1,False
244,AMZN,Amazon,2025-04-16,2025-04-16,True,6,True,True,False,False,gdelt_only,0.025652,0.027691,after_close,2,True
245,AMZN,Amazon,2025-04-16,2025-04-16,True,7,True,True,False,False,gdelt_only,-0.008088,0.02769,after_close,2,True
246,TSLA,Tesla,2025-03-19,2025-03-19,False,5,True,True,False,False,gdelt_only,0.008582,0.025628,after_close,1,True
247,AMZN,Amazon,2025-03-19,2025-03-19,False,7,True,True,False,False,gdelt_only,-0.005428,-0.007694,after_close,1,True
248,TSLA,Tesla,2024-07-25,2024-07-25,True,5,True,True,False,False,gdelt_only,0.012524,0.026354,after_close,1,True
249,NVDA,Nvidia,2024-07-18,2024-07-18,False,7,True,True,False,False,gdelt_only,0.012524,0.026354,after_close,1,True
250,MSFT,Microsoft,2023-10-26,2023-10-26,True,1,False,True,False,False,gdelt_only,-0.007925,-0.005621,before_open,1,False
251,GOOGL,Alphabet,2023-10-26,2023-10-26,True,1,False,True,False,False,gdelt_only,0.03244,0.042505,before_open,1,False
252,TSLA,Tesla,2023-10-26,2023-10-26,True,6,True,True,False,False,gdelt_only,0.03244,0.042505,before_open,1,True
253,NVDA,Nvidia,2025-11-22,2025-11-24,True,7,True,True,False,False,gdelt_only,0.03244,0.042505,weekend_or_holiday,2,True
254,NVDA,Nvidia,2025-11-22,2025-11-24,True,5,True,True,False,False,gdelt_only,0.03244,0.042505,weekend_or_holiday,2,True
255,GOOGL,Alphabet,2024-05-09,2024-05-09,False,0,False,False,True,False,gdelt_only,0.03244,0.042505,before_open,1,False
256,AAPL,Apple,2024-05-09,2024-05-09,True,7,True,True,False,False,gdelt_only,-0.017694,-0.02492,before_open,1,True
257,MSFT,Microsoft,2024-05-09,2024-05-09,True,0,False,True,False,False,gdelt_only,-0.017694,-0.02492,before_open,1,False
258,MSFT,Microsoft,2023-03-13,2023-03-13,False,0,False,False,True,False,gdelt_only,-0.011006,-0.007827,during_market,2,False
259,MSFT,Microsoft,2023-03-13,2023-03-13,False,0,False,False,True,False,gdelt_only,-0.011006,-0.007827,during_market,2,False
260,NVDA,Nvidia,2025-01-23,2025-01-23,True,5,True,True,False,False,gdelt_only,-0.007534,-0.050072,after_close,1,True
261,NFLX,Netflix,2025-01-23,2025-01-23,True,1,False,True,False,False,gdelt_only,,,after_close,1,False
262,NVDA,Nvidia,2024-09-07,2024-09-09,False,5,True,True,False,False,gdelt_only,-0.047993,-0.016023,weekend_or_holiday,1,True
263,NVDA,Nvidia,2024-02-22,2024-02-22,True,6,True,True,False,False,gdelt_only,-0.013066,-0.033091,before_open,1,True
264,AMZN,Amazon,2024-05-02,2024-05-02,True,7,True,True,False,False,gdelt_only,-0.013066,-0.033091,after_close,1,True
265,TSLA,Tesla,2024-05-02,2024-05-02,False,7,True,True,False,False,gdelt_only,0.021673,-0.059178,after_close,1,True
266,DIS,Disney,2023-09-15,2023-09-15,True,1,False,True,False,False,gdelt_only,0.021673,-0.059178,before_open,1,False
267,AAPL,Apple,2023-09-15,2023-09-15,False,7,True,True,False,False,gdelt_only,0.021673,-0.059178,before_open,1,True
268,NVDA,Nvidia,2024-06-27,2024-06-27,True,5,True,True,False,False,gdelt_only,0.021673,-0.059178,before_open,1,True
269,AMZN,Amazon,2024-08-22,2024-08-22,False,7,True,True,False,False,gdelt_only,0.021673,-0.059178,after_close,3,True
270,AMZN,Amazon,2024-08-22,2024-08-22,False,6,True,True,False,False,gdelt_only,0.021673,-0.059178,after_close,3,True
271,AMZN,Amazon,2024-08-22,2024-08-22,False,6,True,True,False,False,gdelt_only,0.021673,-0.059178,after_close,3,True
272,GOOGL,Alphabet,2024-08-22,2024-08-22,False,1,False,False,True,False,gdelt_only,-0.037344,-0.073565,after_close,1,False
273,AMZN,Amazon,2022-10-31,2022-10-31,True,6,True,True,False,False,gdelt_only,-0.037344,-0.073565,during_market,1,True
274,MSFT,Microsoft,2023-05-24,2023-05-24,False,0,False,False,True,False,gdelt_only,-0.002052,-0.006959,during_market,1,False
275,AAPL,Apple,2025-06-25,2025-06-25,False,6,True,True,False,False,gdelt_only,0.005104,0.060541,after_close,1,True
276,GOOGL,Alphabet,2025-06-25,2025-06-25,False,1,False,False,True,False,gdelt_only,-0.019826,-0.020206,after_close,1,False
277,NVDA,Nvidia,2024-08-29,2024-08-29,True,6,True,True,False,False,gdelt_only,-0.019826,-0.020206,after_close,1,True
278,MSFT,Microsoft,2025-02-13,2025-02-13,False,1,False,False,True,False,gdelt_only,0.00016,0.021507,after_close,2,False
279,MSFT,Microsoft,2025-02-13,2025-02-13,False,0,False,False,True,False,gdelt_only,0.00016,0.021507,after_close,2,False
280,AAPL,Apple,2025-02-13,2025-02-13,False,5,True,True,False,False,gdelt_only,0.00016,0.021507,after_close,1,True
281,MSFT,Microsoft,2023-07-21,2023-07-21,True,1,False,True,False,False,gdelt_only,0.00016,0.021507,before_open,1,False
282,NVDA,Nvidia,2023-07-21,2023-07-21,True,5,True,True,False,False,gdelt_only,0.00016,0.021507,before_open,1,True
283,NVDA,Nvidia,2023-11-23,2023-11-24,True,7,True,True,False,False,gdelt_only,0.00016,0.021507,before_open,1,True
284,AAPL,Apple,2023-11-23,2023-11-24,False,6,True,True,False,False,gdelt_only,0.00016,0.021507,before_open,1,True
285,MSFT,Microsoft,2023-11-23,2023-11-24,False,1,False,False,True,False,gdelt_only,0.143314,0.132838,before_open,1,False
286,AMZN,Amazon,2024-07-22,2024-07-22,False,5,True,True,False,False,gdelt_only,0.000887,-0.008548,during_market,2,True
287,AMZN,Amazon,2024-07-22,2024-07-22,False,6,True,True,False,False,gdelt_only,0.000887,-0.008548,during_market,2,True
288,AMZN,Amazon,2024-06-07,2024-06-07,False,6,True,True,False,False,gdelt_only,0.020725,0.075053,during_market,1,True
289,TSLA,Tesla,2024-01-25,2024-01-25,True,6,True,True,False,False,gdelt_only,0.020725,0.075053,before_open,1,True
290,CRM,CRM,2024-07-27,2024-07-29,False,0,False,False,True,False,gdelt_only,0.025545,0.014956,weekend_or_holiday,1,False
291,NVDA,Nvidia,2025-05-03,2025-05-05,False,5,True,True,False,False,gdelt_only,-0.006802,0.065223,weekend_or_holiday,1,True
292,GOOGL,Alphabet,2025-05-03,2025-05-05,True,0,False,True,False,False,gdelt_only,-0.006802,0.065223,weekend_or_holiday,1,False
293,AMZN,Amazon,2025-05-03,2025-05-05,True,5,True,True,False,False,gdelt_only,0.009448,0.154281,weekend_or_holiday,1,True
294,MSFT,Microsoft,2023-06-05,2023-06-05,False,1,False,False,True,False,gdelt_only,0.009448,0.154281,during_market,1,False
295,GOOGL,Alphabet,2024-01-08,2024-01-08,False,1,False,False,True,False,gdelt_only,0.009448,0.154281,during_market,1,False
296,TSLA,Tesla,2024-01-08,2024-01-08,True,6,True,True,False,False,gdelt_only,-0.003467,-0.00052,during_market,1,True
297,TSLA,Tesla,2023-08-18,2023-08-18,False,5,True,True,False,False,gdelt_only,-0.001344,0.04404,before_open,1,True
298,AAPL,Apple,2023-08-18,2023-08-18,False,6,True,True,False,False,gdelt_only,-0.007108,0.059647,before_open,1,True
299,NVDA,Nvidia,2026-03-03,2026-03-03,True,5,True,True,False,False,gdelt_only,-0.007108,0.059647,before_open,3,True
300,NVDA,Nvidia,2026-03-03,2026-03-03,True,6,True,True,False,False,gdelt_only,0.02676,0.050275,before_open,3,True
301,NVDA,Nvidia,2026-03-03,2026-03-03,True,6,True,True,False,False,gdelt_only,0.010325,-0.043461,before_open,3,True
302,NFLX,Netflix,2023-07-28,2023-07-28,True,0,False,True,False,False,gdelt_only,-0.002269,0.001321,before_open,1,False
303,MSFT,Microsoft,2023-07-28,2023-07-28,True,0,False,True,False,False,gdelt_only,0.03554,0.023976,before_open,1,False
304,AAPL,Apple,2023-09-08,2023-09-08,False,7,True,True,False,False,gdelt_only,0.03554,0.023976,before_open,6,True
305,AAPL,Apple,2023-09-08,2023-09-08,False,5,True,True,False,False,gdelt_only,-0.004739,-0.014212,before_open,6,True
306,AAPL,Apple,2023-09-08,2023-09-08,False,7,True,True,False,False,gdelt_only,-0.007103,-0.007678,before_open,6,True
307,AAPL,Apple,2023-09-08,2023-09-08,False,7,True,True,False,False,gdelt_only,-0.007103,-0.007678,before_open,6,True
308,AAPL,Apple,2023-09-08,2023-09-08,False,5,True,True,False,False,gdelt_only,-0.011123,0.006653,before_open,6,True
309,AAPL,Apple,2023-09-08,2023-09-08,False,5,True,True,False,False,gdelt_only,0.011413,0.028629,before_open,6,True
310,MSFT,Microsoft,2023-07-07,2023-07-07,True,1,False,True,False,False,gdelt_only,0.011413,0.028629,before_open,1,False
311,AAPL,Apple,2023-11-20,2023-11-20,False,6,True,True,False,False,gdelt_only,0.003256,-0.046135,during_market,2,True
312,AAPL,Apple,2023-11-20,2023-11-20,False,5,True,True,False,False,gdelt_only,0.009643,-0.119528,during_market,2,True
313,UBER,Uber,2023-11-20,2023-11-20,True,0,False,True,False,False,gdelt_only,0.009643,-0.119528,during_market,1,False
314,MSFT,Microsoft,2024-04-26,2024-04-26,True,1,False,True,False,False,gdelt_only,0.009643,-0.119528,during_market,2,False
315,MSFT,Microsoft,2024-04-26,2024-04-26,True,1,False,True,False,False,gdelt_only,-0.063938,-0.13092,during_market,2,False
316,NVDA,Nvidia,2024-02-01,2024-02-01,False,6,True,True,False,False,gdelt_only,0.012046,-0.018466,before_open,1,True
317,AMZN,Amazon,2024-02-01,2024-02-01,True,7,True,True,False,False,gdelt_only,0.012046,-0.018466,before_open,1,True
318,UBER,Uber,2026-03-12,2026-03-12,False,1,False,False,True,False,gdelt_only,0.00639,-0.022102,before_open,1,False
319,AAPL,Apple,2026-03-07,2026-03-09,False,6,True,True,False,False,gdelt_only,-0.01196,0.027597,weekend_or_holiday,1,True
320,MSFT,Microsoft,2026-03-10,2026-03-10,False,1,False,False,True,False,gdelt_only,-0.035381,-0.186604,before_open,1,False
321,AAPL,Apple,2026-05-02,2026-05-04,True,7,True,True,False,False,gdelt_only,-0.035381,-0.186604,weekend_or_holiday,8,True
322,AAPL,Apple,2026-05-02,2026-05-04,True,6,True,True,False,False,gdelt_only,-0.035381,-0.186604,weekend_or_holiday,8,True
323,AMZN,Amazon,2026-05-05,2026-05-05,True,6,True,True,False,False,gdelt_only,-0.046653,-0.028959,before_open,1,True
324,AAPL,Apple,2026-05-02,2026-05-04,True,7,True,True,False,False,gdelt_only,0.001986,-0.022636,weekend_or_holiday,8,True
325,AMD,AMD,2026-05-02,2026-05-04,True,5,True,True,False,False,gdelt_only,0.001986,-0.022636,weekend_or_holiday,1,True
326,AAPL,Apple,2026-05-02,2026-05-04,True,5,True,True,False,False,gdelt_only,-0.014614,-0.056964,weekend_or_holiday,8,True
327,AAPL,Apple,2026-05-03,2026-05-04,True,5,True,True,False,False,gdelt_only,0.010791,-0.001008,weekend_or_holiday,8,True
328,AAPL,Apple,2026-05-02,2026-05-04,True,5,True,True,False,False,gdelt_only,0.027159,0.02194,weekend_or_holiday,8,True
329,DIS,Disney,2022-11-17,2022-11-17,True,0,False,True,False,False,gdelt_only,0.007167,0.037122,before_open,1,False
330,GOOGL,Alphabet,2024-10-08,2024-10-08,False,1,False,False,True,False,gdelt_only,-0.025525,0.01834,before_open,3,False
331,GOOGL,Alphabet,2024-10-08,2024-10-08,False,0,False,False,True,False,gdelt_only,0.034873,-0.05353,before_open,3,False
332,GOOGL,Alphabet,2024-10-08,2024-10-08,False,0,False,False,True,False,gdelt_only,0.034873,-0.05353,before_open,3,False
333,NFLX,Netflix,2022-10-11,2022-10-11,False,0,False,False,True,False,gdelt_only,0.034873,-0.05353,before_open,1,False
334,TSLA,Tesla,2020-02-11,2020-02-11,True,6,True,True,False,False,gdelt_only,-0.005458,-0.026596,after_close,1,True
335,DIS,Disney,2020-02-18,2020-02-18,True,1,False,True,False,False,gdelt_only,-0.027092,-0.035735,during_market,1,False
336,HOOD,Robinhood,2020-06-02,2021-07-29,False,0,False,False,True,False,gdelt_only,-0.01551,-0.019599,during_market,1,False
337,MSFT,Microsoft,2022-10-15,2022-10-17,False,1,False,False,True,False,gdelt_only,0.013177,-0.130444,weekend_or_holiday,2,False
338,MSFT,Microsoft,2020-03-27,2020-03-27,True,1,False,True,False,False,gdelt_only,,,after_close,1,False
339,DIS,Disney,2020-03-27,2020-03-27,True,1,False,True,False,False,gdelt_only,0.004371,0.074594,after_close,1,False
340,DIS,Disney,2020-06-22,2020-06-22,False,0,False,False,True,False,gdelt_only,0.004371,0.074594,before_open,2,False
341,DIS,Disney,2020-06-22,2020-06-22,False,0,False,False,True,False,gdelt_only,-0.04143,-0.147002,before_open,2,False
342,DIS,Disney,2020-07-07,2020-07-07,False,1,False,False,True,False,gdelt_only,-0.04143,-0.147002,during_market,1,False
343,AMZN,Amazon,2020-07-07,2020-07-07,False,6,True,True,False,False,gdelt_only,-0.007209,0.02791,during_market,1,True
344,MSFT,Microsoft,2025-07-31,2025-07-31,True,1,False,True,False,False,gdelt_only,0.009674,-0.033919,before_open,1,False
345,AAPL,Apple,2024-05-16,2024-05-16,False,7,True,True,False,False,gdelt_only,-0.013192,-0.026582,before_open,2,True
346,AAPL,Apple,2024-05-16,2024-05-16,False,6,True,True,False,False,gdelt_only,0.00245,-0.001278,before_open,2,True
347,MSFT,Microsoft,2020-02-25,2020-02-25,True,0,False,True,False,False,gdelt_only,-0.018044,-0.046428,during_market,1,False
348,AAPL,Apple,2020-02-25,2020-02-25,True,6,True,True,False,False,gdelt_only,-0.018044,-0.046428,during_market,1,True
349,AMZN,Amazon,2020-02-25,2020-02-25,False,6,True,True,False,False,gdelt_only,-0.006538,-0.023344,during_market,1,True
350,TSLA,Tesla,2024-11-05,2024-11-05,False,6,True,True,False,False,gdelt_only,-0.017475,-0.013374,before_open,2,True
351,TSLA,Tesla,2024-11-05,2024-11-05,False,6,True,True,False,False,gdelt_only,0.025343,0.007464,before_open,2,True
352,GOOGL,Alphabet,2022-11-30,2022-11-30,False,0,False,False,True,False,gdelt_only,-0.015669,-0.043574,before_open,1,False
353,AMD,AMD,2026-03-10,2026-03-10,False,7,True,True,False,False,gdelt_only,0.002895,0.009816,during_market,1,True
354,NVDA,Nvidia,2025-02-16,2025-02-18,False,6,True,True,False,False,gdelt_only,0.00492,-0.001667,weekend_or_holiday,1,True
355,AAPL,Apple,2025-01-21,2025-01-21,False,5,True,True,False,False,gdelt_only,-0.000956,-0.013692,before_open,2,True
356,AAPL,Apple,2025-01-21,2025-01-21,False,7,True,True,False,False,gdelt_only,-0.046739,0.010787,before_open,2,True
357,PYPL,PayPal,2026-02-05,2026-02-05,True,1,False,True,False,False,gdelt_only,0.018529,0.028578,before_open,1,False
358,GOOGL,Alphabet,2025-11-24,2025-11-24,False,0,False,False,True,False,gdelt_only,-0.009717,-0.061494,before_open,1,False
359,NVDA,Nvidia,2026-04-02,2026-04-02,False,7,True,True,False,False,gdelt_only,-0.009717,-0.061494,before_open,2,True
360,NVDA,Nvidia,2026-04-02,2026-04-02,False,5,True,True,False,False,gdelt_only,-0.009717,-0.061494,before_open,2,True
361,AAPL,Apple,2026-04-02,2026-04-02,False,6,True,True,False,False,gdelt_only,-0.009717,-0.061494,before_open,1,True
362,AMZN,Amazon,2026-03-18,2026-03-18,True,6,True,True,False,False,gdelt_only,-0.006208,-0.038128,before_open,1,True
363,AMZN,Amazon,2025-05-17,2025-05-19,True,6,True,True,False,False,gdelt_only,-0.010251,0.038229,weekend_or_holiday,1,True
364,MSFT,Microsoft,2025-02-14,2025-02-14,False,1,False,False,True,False,gdelt_only,0.023642,0.098457,before_open,1,False
365,AAPL,Apple,2025-09-13,2025-09-15,False,6,True,True,False,False,gdelt_only,-0.002376,0.008551,weekend_or_holiday,1,True
366,TSLA,Tesla,2026-04-27,2026-04-27,True,6,True,True,False,False,gdelt_only,0.000227,0.067373,before_open,1,True
367,NVDA,Nvidia,2026-04-27,2026-04-27,True,7,True,True,False,False,gdelt_only,0.002757,-0.027531,before_open,1,True
368,NVDA,Nvidia,2025-11-13,2025-11-13,True,5,True,True,False,False,gdelt_only,0.002757,-0.027531,during_market,1,True
369,UBER,Uber,2025-09-12,2025-09-12,True,1,False,True,False,False,gdelt_only,0.002757,-0.027531,during_market,1,False
370,AAPL,Apple,2026-04-01,2026-04-01,False,5,True,True,False,False,gdelt_only,0.002757,-0.027531,before_open,1,True
371,AAPL,Apple,2025-12-19,2025-12-19,False,7,True,True,False,False,gdelt_only,0.01586,-0.116688,during_market,2,True
372,AAPL,Apple,2025-12-19,2025-12-19,False,5,True,True,False,False,gdelt_only,-0.003575,-0.063397,during_market,2,True
373,AAPL,Apple,2026-01-01,2026-01-02,True,7,True,True,False,False,gdelt_only,0.007768,-0.020126,before_open,1,True
374,NVDA,Nvidia,2026-03-21,2026-03-23,False,5,True,True,False,False,gdelt_only,0.007768,-0.020126,weekend_or_holiday,1,True
375,TSLA,Tesla,2025-04-06,2025-04-07,True,6,True,True,False,False,gdelt_only,0.006589,0.046488,weekend_or_holiday,1,True
376,PYPL,PayPal,2026-02-15,2026-02-17,False,1,False,False,True,False,gdelt_only,0.01547,0.045538,weekend_or_holiday,1,False
377,TSLA,Tesla,2025-11-19,2025-11-19,False,7,True,True,False,False,gdelt_only,0.01547,0.045538,during_market,1,True
378,NVDA,Nvidia,2026-02-25,2026-02-25,True,7,True,True,False,False,gdelt_only,-0.032108,-0.066538,before_open,1,True
379,AMZN,Amazon,2026-03-01,2026-03-02,True,5,True,True,False,False,gdelt_only,-0.032108,-0.066538,weekend_or_holiday,2,True
380,NVDA,Nvidia,2025-10-05,2025-10-06,False,6,True,True,False,False,gdelt_only,-0.032108,-0.066538,weekend_or_holiday,1,True
381,AAPL,Apple,2025-04-13,2025-04-14,False,5,True,True,False,False,gdelt_only,-0.032108,-0.066538,weekend_or_holiday,1,True
