event_id,ticker,event_date,recommendation_type,top5_flag,high_confidence,finfluencer_direction,fmp_provider_status,fmp_has_event_time_data,fmp_latest_only,fmp_error_class_safe,finnhub_provider_status,finnhub_has_event_time_data,finnhub_latest_only,finnhub_error_class_safe,yfinance_provider_status,yfinance_has_data,yfinance_latest_only,diagnostic_yfinance_fallback,yf_error_class_safe,yf_has_event_time_data,analyst_bullish_aligned,analyst_bearish_aligned,analyst_neutral_or_mixed,finfluencer_contrarian_to_analyst,recent_analyst_upgrade_relay,recent_analyst_downgrade_relay,analyst_relay_likely,analyst_unknown,analyst_event_time_usable,diagnostic_current_only,analyst_alignment,analyst_data_mode,primary_analyst_source,yf_recommendation_key,yf_recommendation_mean,yf_number_of_analysts,yf_target_mean,yf_target_median,yf_target_high,yf_target_low,fmp_rating_date,finnhub_period_date,yf_snapshot_available,yf_event_time_usable,yf_diagnostic_current_only,yf_provider_status,yf_recommendation_key_current,yf_recommendation_mean_current,yf_number_of_analysts_current,yf_target_mean_current,yf_target_median_current,yf_target_high_current,yf_target_low_current,yf_target_upside_vs_event_price_current,yf_current_bullish_aligned,yf_current_bearish_aligned,yf_current_neutral_or_mixed,yf_current_contrarian_to_finfluencer,yf_analyst_relay_likely_diagnostic,yf_latest_recommendation_date_pre_event,yf_latest_firm_pre_event,yf_latest_to_grade_pre_event,yf_latest_from_grade_pre_event,yf_latest_recommendation_action_pre_event,yf_recent_upgrade_pre_event,yf_recent_downgrade_pre_event,yf_consensus_bucket_event_time_if_available,yf_event_time_bullish_aligned,yf_event_time_bearish_aligned,yf_event_time_neutral_or_mixed,yf_event_time_contrarian_to_finfluencer,yf_analyst_relay_likely_event_time,analyst_event_time_source,analyst_diagnostic_source,analyst_diagnostic_current_only,analyst_alignment_event_time,analyst_alignment_diagnostic,analyst_relay_likely_event_time,analyst_relay_likely_diagnostic,analyst_any_coverage,analyst_coverage_tier
391,AMD,2023-12-08,sell,True,True,bearish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,buy,1.5098,48,457.83334,474.0,625.0,225.0,,,True,True,False,ok,buy,1.5098,48.0,457.83334,474.0,625.0,225.0,2.551298064711612,False,False,False,True,True,2023-12-07,Raymond James,,,main,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
392,NVDA,2023-12-08,sell,True,True,bearish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,strong_buy,1.29508,57,272.93738,275.0,380.0,140.0,,,True,True,False,ok,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,4.7488363784198775,False,False,False,True,True,2023-11-22,Needham,,,reit,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
393,NVDA,2025-12-01,buy,True,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,strong_buy,1.29508,57,272.93738,275.0,380.0,140.0,,,True,True,False,ok,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,0.5171595092257868,True,False,False,False,True,2025-12-01,Morgan Stanley,,,main,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
394,NVDA,2024-06-06,buy,True,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,strong_buy,1.29508,57,272.93738,275.0,380.0,140.0,,,True,True,False,ok,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,1.2569910719790949,True,False,False,False,True,2024-06-04,Mizuho,,,main,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
395,AAPL,2024-06-06,buy,True,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,buy,1.95833,43,308.06512,310.0,400.0,215.0,,,True,True,False,ok,buy,1.95833,43.0,308.06512,310.0,400.0,215.0,0.5977670516086522,True,False,False,False,True,2024-06-04,Morgan Stanley,,,main,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
396,GOOGL,2025-03-03,sell,False,True,bearish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,strong_buy,1.39683,52,427.88712,430.0,515.0,334.22,,,True,True,False,ok,strong_buy,1.39683,52.0,427.88712,430.0,515.0,334.22,1.573889405617359,False,False,False,True,True,2025-02-05,Rosenblatt,,,main,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
397,GOOGL,2025-03-03,buy,False,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,strong_buy,1.39683,52,427.88712,430.0,515.0,334.22,,,True,True,False,ok,strong_buy,1.39683,52.0,427.88712,430.0,515.0,334.22,1.573889405617359,True,False,False,False,True,2025-02-05,Rosenblatt,,,main,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
398,NVDA,2025-11-03,buy,True,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,strong_buy,1.29508,57,272.93738,275.0,380.0,140.0,,,True,True,False,ok,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,0.31944775645278,True,False,False,False,True,2025-11-03,Loop Capital,,,main,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
399,META,2025-11-03,buy,False,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,False,False,analyst_bullish_aligned,event_time_historical,yfinance_upgrades_downgrades,strong_buy,1.34921,58,826.69104,825.0,1015.0,614.0,,,True,False,True,ok,strong_buy,1.34921,58.0,826.69104,825.0,1015.0,614.0,0.2985112544967805,True,False,False,False,True,,,,,,,,,,,,,,none,yfinance,True,analyst_bullish_aligned,analyst_bullish_aligned,False,True,True,diagnostic_current_snapshot
400,GOOGL,2022-08-15,buy,False,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,strong_buy,1.39683,52,427.88712,430.0,515.0,334.22,,,True,True,False,ok,strong_buy,1.39683,52.0,427.88712,430.0,515.0,334.22,2.5339418145326467,True,False,False,False,True,2022-08-03,Tigress Financial,,,main,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
401,AAPL,2023-10-20,sell,True,True,bearish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,buy,1.95833,43,308.06512,310.0,400.0,215.0,,,True,True,False,ok,buy,1.95833,43.0,308.06512,310.0,400.0,215.0,0.8045040127425822,False,False,False,True,True,2023-10-16,Morgan Stanley,,,main,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
402,MSFT,2023-10-20,sell,False,True,bearish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,strong_buy,1.30909,54,561.5561,562.5,870.0,400.0,,,True,True,False,ok,strong_buy,1.30909,54.0,561.5561,562.5,870.0,400.0,0.7521935220221727,False,False,False,True,True,2023-10-19,Citigroup,,,main,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
403,MSFT,2023-10-20,sell,False,True,bearish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,strong_buy,1.30909,54,561.5561,562.5,870.0,400.0,,,True,True,False,ok,strong_buy,1.30909,54.0,561.5561,562.5,870.0,400.0,0.7521935220221727,False,False,False,True,True,2023-10-19,Citigroup,,,main,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
404,NVDA,2023-10-20,buy,True,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,strong_buy,1.29508,57,272.93738,275.0,380.0,140.0,,,True,True,False,ok,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,5.599372311403311,True,False,False,False,True,2023-10-20,Keybanc,,,main,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
405,GOOGL,2022-08-19,buy,False,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,strong_buy,1.39683,52,427.88712,430.0,515.0,334.22,,,True,True,False,ok,strong_buy,1.39683,52.0,427.88712,430.0,515.0,334.22,2.6807747838169087,True,False,False,False,True,2022-08-03,Tigress Financial,,,main,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
406,AMZN,2022-08-19,buy,True,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,strong_buy,1.34848,62,311.55145,317.0,370.0,207.0,,,True,True,False,ok,strong_buy,1.34848,62.0,311.55145,317.0,370.0,207.0,1.2538628346201324,True,False,False,False,True,2022-07-31,Evercore ISI Group,,,main,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
407,AMZN,2022-08-19,buy,True,False,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,strong_buy,1.34848,62,311.55145,317.0,370.0,207.0,,,True,True,False,ok,strong_buy,1.34848,62.0,311.55145,317.0,370.0,207.0,1.2538628346201324,True,False,False,False,True,2022-07-31,Evercore ISI Group,,,main,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
408,TSLA,2024-04-12,buy,True,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,buy,2.3617,41,412.25366,450.0,600.0,123.0,,,True,True,False,ok,buy,2.3617,41.0,412.25366,450.0,600.0,123.0,1.4101353560061425,True,False,False,False,True,2024-04-12,Citigroup,,,main,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
409,AAPL,2023-11-13,buy,True,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,buy,1.95833,43,308.06512,310.0,400.0,215.0,,,True,True,False,ok,buy,1.95833,43.0,308.06512,310.0,400.0,215.0,0.685888753036304,True,False,False,False,True,2023-11-03,Morgan Stanley,,,reit,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
410,NVDA,2023-11-13,sell,True,True,bearish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,strong_buy,1.29508,57,272.93738,275.0,380.0,140.0,,,True,True,False,ok,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,4.6176103567500615,False,False,False,True,True,2023-11-09,Bernstein,,,reit,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
411,GOOGL,2023-11-13,buy,False,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,strong_buy,1.39683,52,427.88712,430.0,515.0,334.22,,,True,True,False,ok,strong_buy,1.39683,52.0,427.88712,430.0,515.0,334.22,2.266133946421772,True,False,False,False,True,2023-10-25,Keybanc,,,main,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
412,GOOGL,2025-10-16,buy,False,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,strong_buy,1.39683,52,427.88712,430.0,515.0,334.22,,,True,True,False,ok,strong_buy,1.39683,52.0,427.88712,430.0,515.0,334.22,0.7039227393467649,True,False,False,False,True,2025-10-09,BMO Capital,,,main,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
413,GOOGL,2025-10-16,buy,False,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,strong_buy,1.39683,52,427.88712,430.0,515.0,334.22,,,True,True,False,ok,strong_buy,1.39683,52.0,427.88712,430.0,515.0,334.22,0.7039227393467649,True,False,False,False,True,2025-10-09,BMO Capital,,,main,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
414,GOOGL,2025-10-16,sell,False,True,bearish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,strong_buy,1.39683,52,427.88712,430.0,515.0,334.22,,,True,True,False,ok,strong_buy,1.39683,52.0,427.88712,430.0,515.0,334.22,0.7039227393467649,False,False,False,True,True,2025-10-09,BMO Capital,,,main,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
415,AMZN,2025-10-16,sell,True,True,bearish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,strong_buy,1.34848,62,311.55145,317.0,370.0,207.0,,,True,True,False,ok,strong_buy,1.34848,62.0,311.55145,317.0,370.0,207.0,0.4526574729646873,False,False,False,True,True,2025-10-03,Goldman Sachs,,,main,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
416,TSLA,2025-09-19,buy,True,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,buy,2.3617,41,412.25366,450.0,600.0,123.0,,,True,True,False,ok,buy,2.3617,41.0,412.25366,450.0,600.0,123.0,-0.0324274111923235,True,False,False,False,True,2025-09-19,Baird,,,up,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
417,TSLA,2024-07-25,buy,True,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,buy,2.3617,41,412.25366,450.0,600.0,123.0,,,True,True,False,ok,buy,2.3617,41.0,412.25366,450.0,600.0,123.0,0.8717532803632237,True,False,False,False,True,2024-07-25,Barclays,,,main,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
418,PYPL,2025-10-08,buy,False,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,hold,2.88636,34,52.52618,48.0,147.39,32.0,,,True,True,False,ok,hold,2.88636,34.0,52.52618,48.0,147.39,32.0,-0.3063574011079604,False,False,True,False,False,2025-10-03,Wolfe Research,,,down,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,False,True,event_time_primary_provider
419,NFLX,2026-04-15,buy,False,False,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,False,,True,True,False,False,False,True,True,True,False,True,False,analyst_bullish_aligned,event_time_historical,finnhub_recommendation,buy,1.68,44,114.555,115.0,151.4,80.0,,2026-04-01,True,True,False,ok,buy,1.68,44.0,114.555,115.0,151.4,80.0,0.063550282923678,True,False,False,False,True,2026-04-15,Citizens,,,reit,False,False,unknown,False,False,False,False,False,finnhub,none,False,analyst_bullish_aligned,analyst_bullish_aligned,True,True,True,event_time_primary_provider
420,NFLX,2026-04-15,buy,False,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,False,,True,True,False,False,False,True,True,True,False,True,False,analyst_bullish_aligned,event_time_historical,finnhub_recommendation,buy,1.68,44,114.555,115.0,151.4,80.0,,2026-04-01,True,True,False,ok,buy,1.68,44.0,114.555,115.0,151.4,80.0,0.063550282923678,True,False,False,False,True,2026-04-15,Citizens,,,reit,False,False,unknown,False,False,False,False,False,finnhub,none,False,analyst_bullish_aligned,analyst_bullish_aligned,True,True,True,event_time_primary_provider
421,NVDA,2024-07-18,buy,True,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,strong_buy,1.29508,57,272.93738,275.0,380.0,140.0,,,True,True,False,ok,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,1.2550911648521337,True,False,False,False,True,2024-07-15,TD Cowen,,,main,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
422,NFLX,2021-09-13,buy,False,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,buy,1.68,44,114.555,115.0,151.4,80.0,,,True,True,False,ok,buy,1.68,44.0,114.555,115.0,151.4,80.0,0.9439494703611188,True,False,False,False,True,2021-09-13,Goldman Sachs,,,init,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
