event_id,ticker,event_date,effective_trading_event_date,sec_filing_near_event_flag,sec_8k_near_event_flag,earnings_near_event_flag,major_news_near_event_flag,same_day_news_flag,plus_minus_1_day_news_flag,plus_minus_3_day_news_flag,plus_minus_5_day_news_flag,news_confounded_event_flag,news_source_used,news_query_status
1391,AAPL,2023-09-07,2023-09-07,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1392,AAPL,2023-09-07,2023-09-07,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1393,UBER,2025-07-08,2025-07-08,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1394,GOOGL,2024-08-06,2024-08-06,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1395,NVDA,2023-08-27,2023-08-28,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1396,GOOGL,2023-02-28,2023-02-28,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1397,NVDA,2025-07-21,2025-07-21,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1398,NVDA,2024-08-22,2024-08-22,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1399,NVDA,2024-08-22,2024-08-22,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1400,NVDA,2024-08-22,2024-08-22,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1401,AMZN,2024-08-22,2024-08-22,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1402,AMZN,2022-09-12,2022-09-12,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1403,GOOGL,2022-09-12,2022-09-12,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1404,NVDA,2024-08-25,2024-08-26,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1405,NVDA,2024-06-07,2024-06-07,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1406,NVDA,2024-06-07,2024-06-07,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1407,NVDA,2024-06-07,2024-06-07,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1408,TSLA,2020-02-21,2020-02-21,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1409,TSLA,2020-02-21,2020-02-21,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1410,MSFT,2023-05-21,2023-05-22,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1411,DIS,2022-12-01,2022-12-01,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1412,AMZN,2022-12-01,2022-12-01,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1413,MSFT,2022-12-01,2022-12-01,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1414,AAPL,2022-11-18,2022-11-18,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1415,AAPL,2022-11-18,2022-11-18,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1416,NFLX,2022-11-18,2022-11-18,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1417,TSLA,2024-05-07,2024-05-07,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1418,SMCI,2024-03-04,2024-03-04,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1419,TSLA,2023-12-28,2023-12-28,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1420,NVDA,2023-12-28,2023-12-28,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1421,MSFT,2023-12-28,2023-12-28,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1422,GOOGL,2023-12-28,2023-12-28,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1423,TSLA,2024-04-04,2024-04-04,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1424,AAPL,2026-05-02,2026-05-04,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1425,NVDA,2023-11-27,2023-11-27,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1426,NVDA,2023-11-27,2023-11-27,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1427,NVDA,2023-11-27,2023-11-27,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1428,NVDA,2023-11-27,2023-11-27,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1429,AMD,2023-11-27,2023-11-27,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1430,AMZN,2025-06-02,2025-06-02,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1431,TSLA,2020-07-06,2020-07-06,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1432,NFLX,2025-10-28,2025-10-28,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1433,TSLA,2020-07-13,2020-07-13,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1434,NVDA,2025-11-11,2025-11-11,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1435,NVDA,2025-11-11,2025-11-11,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1436,NVDA,2025-11-11,2025-11-11,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1437,NVDA,2025-11-11,2025-11-11,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1438,TSLA,2025-02-17,2025-02-18,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1439,NVDA,2025-02-17,2025-02-18,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1440,TSLA,2021-07-19,2021-07-19,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1441,TSLA,2021-07-19,2021-07-19,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1442,TSLA,2025-03-26,2025-03-26,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1443,UBER,2025-08-14,2025-08-14,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1444,UBER,2025-08-14,2025-08-14,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1445,AAPL,2022-11-02,2022-11-02,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1446,AAPL,2022-11-02,2022-11-02,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1447,AAPL,2022-11-02,2022-11-02,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1448,AAPL,2022-11-02,2022-11-02,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1449,AAPL,2022-11-02,2022-11-02,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1450,SQ,2020-12-07,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1451,NVDA,2025-10-16,2025-10-16,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1452,AMD,2025-10-16,2025-10-16,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1453,MSFT,2022-09-30,2022-09-30,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1454,DIS,2022-09-30,2022-09-30,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1455,DIS,2022-09-30,2022-09-30,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1456,TSLA,2021-12-21,2021-12-21,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1457,TSLA,2020-06-12,2020-06-12,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1458,NVDA,2026-05-06,2026-05-06,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1459,AMD,2026-05-07,2026-05-07,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1460,AMD,2026-05-07,2026-05-07,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1461,TSLA,2026-04-03,2026-04-06,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1462,NVDA,2026-04-03,2026-04-06,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1463,TSLA,2022-09-20,2022-09-20,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1464,TSLA,2022-09-20,2022-09-20,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1465,GOOGL,2022-09-20,2022-09-20,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1466,GOOGL,2022-09-20,2022-09-20,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1467,AMD,2022-09-20,2022-09-20,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1468,AMD,2022-09-20,2022-09-20,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1469,AMD,2022-09-20,2022-09-20,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1470,GOOGL,2023-04-28,2023-04-28,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1471,UBER,2025-09-25,2025-09-25,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1472,GOOGL,2025-09-25,2025-09-25,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1473,NVDA,2025-11-10,2025-11-10,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1474,TSLA,2024-06-13,2024-06-13,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1475,TSLA,2024-06-13,2024-06-13,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1476,TSLA,2024-06-13,2024-06-13,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1477,MSFT,2023-07-26,2023-07-26,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1478,TSLA,2025-12-24,2025-12-24,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1479,MSFT,2023-10-25,2023-10-25,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1480,GOOGL,2023-10-25,2023-10-25,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1481,NVDA,2024-05-21,2024-05-21,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1482,NVDA,2024-05-21,2024-05-21,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1483,MSFT,2023-04-26,2023-04-26,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1484,MSFT,2023-04-26,2023-04-26,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1485,MSFT,2023-04-26,2023-04-26,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1486,MSFT,2023-04-26,2023-04-26,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1487,AAPL,2023-04-26,2023-04-26,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1488,GOOGL,2023-04-26,2023-04-26,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1489,AAPL,2022-10-12,2022-10-12,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1490,TSLA,2021-12-10,2021-12-10,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1491,AMZN,2023-06-19,2023-06-20,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1492,AMZN,2023-06-19,2023-06-20,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1493,AMZN,2023-06-19,2023-06-20,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1494,GOOGL,2025-10-30,2025-10-30,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1495,AAPL,2026-05-04,2026-05-04,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1496,TSLA,2021-12-31,2021-12-31,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1497,SQ,2021-12-31,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1498,TSLA,2020-05-18,2020-05-18,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1499,TSLA,2023-10-31,2023-10-31,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1500,TSLA,2021-06-04,2021-06-04,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1501,AMD,2023-02-13,2023-02-13,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1502,AMZN,2023-02-13,2023-02-13,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1503,MSFT,2023-02-13,2023-02-13,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1504,AMD,2023-05-22,2023-05-22,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1505,AMD,2023-05-22,2023-05-22,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1506,TSLA,2023-05-22,2023-05-22,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1507,MSFT,2023-11-20,2023-11-20,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1508,TSLA,2020-07-10,2020-07-10,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1509,TSLA,2020-07-10,2020-07-10,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1510,TSLA,2023-01-03,2023-01-03,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1511,TSLA,2023-03-02,2023-03-02,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1512,TSLA,2023-03-02,2023-03-02,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1513,TSLA,2023-03-02,2023-03-02,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1514,TSLA,2023-03-02,2023-03-02,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1515,MSFT,2022-11-09,2022-11-09,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1516,TSLA,2020-11-27,2020-11-27,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1517,NVDA,2022-11-14,2022-11-14,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1518,AMD,2022-11-14,2022-11-14,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1519,AMD,2022-11-14,2022-11-14,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1520,GOOGL,2023-01-31,2023-01-31,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1521,MSFT,2023-01-31,2023-01-31,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1522,NFLX,2023-01-31,2023-01-31,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1523,TSLA,2023-10-28,2023-10-30,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1524,TSLA,2023-10-28,2023-10-30,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1525,TSLA,2023-10-28,2023-10-30,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1526,TSLA,2024-01-17,2024-01-17,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1527,TSLA,2024-01-17,2024-01-17,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1528,TSLA,2024-01-17,2024-01-17,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1529,TSLA,2024-01-17,2024-01-17,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1530,TSLA,2024-01-17,2024-01-17,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1531,TSLA,2024-01-17,2024-01-17,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1532,TSLA,2024-01-17,2024-01-17,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1533,TSLA,2024-01-17,2024-01-17,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1534,TSLA,2024-01-17,2024-01-17,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1535,TSLA,2024-01-17,2024-01-17,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1536,TSLA,2024-01-17,2024-01-17,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1537,NFLX,2024-01-17,2024-01-17,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1538,AMZN,2024-01-17,2024-01-17,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1539,MSFT,2024-01-17,2024-01-17,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1540,MSFT,2024-01-17,2024-01-17,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1541,AAPL,2024-01-17,2024-01-17,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1542,GOOGL,2024-04-10,2024-04-10,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1543,AMD,2024-11-02,2024-11-04,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
1544,AMD,2024-11-02,2024-11-04,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,protocol_only,not_run
