event_id,ticker,company_name,event_date,recommendation_type,av_expanded_news_clean_flag,av_expanded_news_confounded_flag,av_expanded_news_unknown_flag,gdelt_news_clean_flag,gdelt_news_confounded_flag,gdelt_news_unknown_flag,sec_clean_expanded_flag,sec_material_event_confounded_flag,sec_unknown_flag,public_news_clean,public_news_confounded,public_news_unknown,sec_clean,sec_confounded,sec_unknown,master_clean,master_confounded,master_unknown,reason_codes
598,NFLX,Netflix,2025-10-07,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
599,AMD,nan,2025-10-07,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
600,AMD,nan,2025-10-07,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
601,AMZN,Amazon,2025-10-07,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
602,AAPL,Apple,2024-03-15,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
603,AMZN,Amazon,2025-03-26,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
604,PYPL,PayPal,2023-11-01,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
605,PYPL,PayPal,2023-11-01,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
606,GOOGL,Alphabet,2025-10-07,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
607,META,Meta,2025-10-07,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
608,AMD,nan,2024-08-01,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
609,NVDA,Nvidia,2024-08-01,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
610,AMZN,Amazon,2024-07-10,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
611,GOOGL,Alphabet,2024-07-10,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
612,GOOGL,Alphabet,2026-04-16,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
613,AMZN,Amazon,2024-02-02,sell,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
614,AMD,nan,2025-09-21,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
615,NVDA,Nvidia,2025-09-21,sell,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
616,SOFI,SoFi,2026-04-13,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
617,TSLA,Tesla,2024-01-19,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
618,PYPL,PayPal,2024-01-19,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
619,TSLA,Tesla,2024-02-22,sell,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
620,AMD,nan,2025-10-28,sell,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
621,GOOGL,Alphabet,2023-11-25,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
622,NVDA,Nvidia,2024-02-02,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
623,AAPL,Apple,2024-02-02,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
624,AMZN,Amazon,2024-02-02,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
625,AMD,nan,2025-09-25,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
626,PYPL,PayPal,2025-10-01,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
627,TSLA,Tesla,2025-09-15,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
628,TSLA,Tesla,2025-09-15,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
629,NVDA,Nvidia,2025-09-15,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
630,NVDA,Nvidia,2025-09-15,sell,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
631,NVDA,Nvidia,2025-11-03,sell,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
632,GOOGL,Alphabet,2023-10-27,sell,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
633,AAPL,Apple,2023-10-27,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
634,DIS,Disney,2023-10-27,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
635,GOOGL,Alphabet,2022-08-23,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
636,AMZN,Amazon,2023-10-27,sell,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
637,PYPL,PayPal,2025-10-03,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
638,NVDA,Nvidia,2025-10-03,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
639,AAPL,Apple,2021-05-04,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
640,SOFI,SoFi,2025-10-20,sell,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
641,META,Meta,2025-10-20,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
642,PYPL,PayPal,2025-10-20,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
643,AMZN,Amazon,2024-08-10,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
644,GOOGL,Alphabet,2024-08-10,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
645,AAPL,Apple,2024-08-10,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
646,TSLA,Tesla,2024-08-10,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
647,NVDA,Nvidia,2025-09-12,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
648,AMZN,Amazon,2025-10-23,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
649,NFLX,Netflix,2024-01-23,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
650,NFLX,Netflix,2024-01-23,buy,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,master_confounded
651,GOOGL,Alphabet,2023-12-09,sell,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
652,NVDA,Nvidia,2025-11-01,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
653,NVDA,Nvidia,2025-11-01,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
654,NVDA,Nvidia,2025-11-01,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
655,NVDA,Nvidia,2023-12-03,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
656,NVDA,Nvidia,2023-12-03,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
657,NVDA,Nvidia,2023-12-03,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
658,NVDA,Nvidia,2023-12-03,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
659,NVDA,Nvidia,2024-04-16,sell,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
660,NVDA,Nvidia,2025-03-04,sell,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
661,NVDA,Nvidia,2024-07-01,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
662,AMZN,Amazon,2023-12-15,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
663,NFLX,Netflix,2023-12-15,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
664,NFLX,Netflix,2023-12-15,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
665,PYPL,PayPal,2023-12-15,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
666,GOOGL,Alphabet,2023-12-15,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
667,TSLA,Tesla,2023-12-15,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
668,GOOGL,Alphabet,2025-11-24,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
669,META,Meta,2022-06-06,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
670,META,Meta,2022-06-06,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
671,META,Meta,2022-06-06,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
672,MSFT,Microsoft,2022-06-06,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
673,MSFT,Microsoft,2022-06-06,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
674,GOOGL,Alphabet,2022-06-06,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
675,AMZN,Amazon,2022-06-06,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
676,AMZN,Amazon,2022-06-06,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
677,NVDA,Nvidia,2024-09-14,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
678,AAPL,Apple,2024-09-14,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
679,NFLX,Netflix,2024-09-14,sell,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
680,PYPL,PayPal,2025-11-24,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
681,NVDA,Nvidia,2024-08-09,sell,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
682,TSLA,Tesla,2024-08-09,sell,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
683,PYPL,PayPal,2025-11-20,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
684,UBER,Uber,2024-05-12,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
685,NVDA,Nvidia,2025-12-31,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
686,AMD,nan,2025-12-22,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
687,META,Meta,2025-11-23,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
688,UBER,Uber,2024-11-05,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
689,SOFI,SoFi,2025-11-13,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
690,AMZN,Amazon,2024-06-14,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
691,GOOGL,Alphabet,2024-06-14,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
692,SOFI,SoFi,2026-04-19,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
693,SOFI,SoFi,2026-04-19,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
694,GOOGL,Alphabet,2025-11-28,sell,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
695,META,Meta,2025-11-28,buy,False,False,True,nan,nan,nan,True,False,False,False,False,True,True,False,False,False,False,True,master_unknown_not_clean
696,NVDA,Nvidia,2025-01-23,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
697,NFLX,Netflix,2025-01-23,sell,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
698,AMZN,Amazon,2024-10-25,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
699,AMZN,Amazon,2024-10-25,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
700,TSLA,Tesla,2024-10-25,buy,False,False,True,nan,nan,nan,False,True,False,False,False,True,False,True,False,False,True,True,master_confounded
