event_id,ticker,event_date,recommendation_type,top5_flag,yf_snapshot_available,yf_event_time_usable,yf_diagnostic_current_only,yf_provider_status,yf_error_class_safe,yf_recommendation_key_current,yf_recommendation_mean_current,yf_number_of_analysts_current,yf_target_mean_current,yf_target_median_current,yf_target_high_current,yf_target_low_current,yf_target_upside_vs_event_price_current,yf_current_bullish_aligned,yf_current_bearish_aligned,yf_current_neutral_or_mixed,yf_current_contrarian_to_finfluencer,yf_analyst_relay_likely_diagnostic,yf_latest_recommendation_date_pre_event,yf_latest_firm_pre_event,yf_latest_to_grade_pre_event,yf_latest_from_grade_pre_event,yf_latest_recommendation_action_pre_event,yf_recent_upgrade_pre_event,yf_recent_downgrade_pre_event,yf_consensus_bucket_event_time_if_available,yf_event_time_bullish_aligned,yf_event_time_bearish_aligned,yf_event_time_neutral_or_mixed,yf_event_time_contrarian_to_finfluencer,yf_analyst_relay_likely_event_time
1855,GOOGL,2023-10-27,buy,False,True,True,False,ok,,strong_buy,1.39683,52.0,427.88712,430.0,515.0,334.22,2.5313383872498605,True,False,False,False,True,2023-10-25,Keybanc,,,main,False,False,unknown,False,False,False,False,False
1856,NVDA,2024-12-30,buy,True,True,True,False,ok,,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,0.9857942206618595,True,False,False,False,True,2024-12-20,Morgan Stanley,,,main,False,False,unknown,False,False,False,False,False
1857,NVDA,2024-12-30,buy,True,True,True,False,ok,,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,0.9857942206618595,True,False,False,False,True,2024-12-20,Morgan Stanley,,,main,False,False,unknown,False,False,False,False,False
1858,MSFT,2024-07-15,buy,False,True,True,False,ok,,strong_buy,1.30909,54.0,561.5561,562.5,870.0,400.0,0.2537418634875803,True,False,False,False,True,2024-07-12,BMO Capital,,,main,False,False,unknown,False,False,False,False,False
1859,META,2026-04-09,buy,False,True,False,True,ok,,strong_buy,1.34921,58.0,826.69104,825.0,1015.0,614.0,0.315569981586205,True,False,False,False,True,,,,,,,,,,,,,
1860,MSFT,2025-10-13,buy,False,True,True,False,ok,,strong_buy,1.30909,54.0,561.5561,562.5,870.0,400.0,0.09695794798766433,True,False,False,False,True,2025-10-06,Wells Fargo,,,main,False,False,unknown,False,False,False,False,False
1861,AMC,2024-05-31,sell,False,True,True,False,ok,,hold,2.71429,6.0,2.03333,2.0,3.0,1.2,-0.5304087677073978,False,False,True,False,False,2024-05-14,Citigroup,,,main,False,False,unknown,False,False,False,False,False
1862,AMC,2024-05-31,sell,False,True,True,False,ok,,hold,2.71429,6.0,2.03333,2.0,3.0,1.2,-0.5304087677073978,False,False,True,False,False,2024-05-14,Citigroup,,,main,False,False,unknown,False,False,False,False,False
1863,DIS,2022-11-18,buy,False,True,True,False,ok,,strong_buy,1.46667,29.0,130.66553,132.0,164.0,77.0,0.45689120311436926,True,False,False,False,True,2022-11-09,Keybanc,,,main,False,False,unknown,False,False,False,False,False
1865,AAPL,2023-08-18,sell,True,True,True,False,ok,,buy,1.95833,43.0,308.06512,310.0,400.0,215.0,0.7878543260743007,False,False,False,True,True,2023-08-17,Wedbush,,,reit,False,False,unknown,False,False,False,False,False
1866,TSLA,2021-08-02,buy,True,True,True,False,ok,,buy,2.3617,41.0,412.25366,450.0,600.0,123.0,0.7427268400793707,True,False,False,False,True,2021-08-02,KGI Securities,,,init,False,False,unknown,False,False,False,False,False
1867,AMD,2025-11-24,buy,True,True,True,False,ok,,buy,1.5098,48.0,457.83334,474.0,625.0,225.0,1.1289622576280998,True,False,False,False,True,2025-11-12,Evercore ISI Group,,,main,False,False,unknown,False,False,False,False,False
1868,AMD,2025-11-07,buy,True,True,True,False,ok,,buy,1.5098,48.0,457.83334,474.0,625.0,225.0,0.9604065820069771,True,False,False,False,True,2025-11-07,CICC,,,up,False,False,unknown,False,False,False,False,False
1869,MSFT,2024-12-04,buy,False,True,True,False,ok,,strong_buy,1.30909,54.0,561.5561,562.5,870.0,400.0,0.2962136901508141,True,False,False,False,True,2024-11-05,RBC Capital,,,reit,False,False,unknown,False,False,False,False,False
1870,NVDA,2023-03-21,buy,True,True,True,False,ok,,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,9.427078373231186,True,False,False,False,True,2023-03-21,Exane BNP Paribas,,,up,False,False,unknown,False,False,False,False,False
1871,AMZN,2022-11-04,sell,True,True,True,False,ok,,strong_buy,1.34848,62.0,311.55145,317.0,370.0,207.0,2.4243947956092993,False,False,False,True,True,2022-11-02,Tigress Financial,,,main,False,False,unknown,False,False,False,False,False
1872,NVDA,2023-08-30,buy,True,True,True,False,ok,,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,4.54463160509835,True,False,False,False,True,2023-08-24,Keybanc,,,main,False,False,unknown,False,False,False,False,False
1873,MSFT,2023-08-30,buy,False,True,True,False,ok,,strong_buy,1.30909,54.0,561.5561,562.5,870.0,400.0,0.7408954839256576,True,False,False,False,True,2023-08-11,Redburn Partners,,,main,False,False,unknown,False,False,False,False,False
1874,GOOGL,2023-12-18,buy,False,True,True,False,ok,,strong_buy,1.39683,52.0,427.88712,430.0,515.0,334.22,2.176903966077992,True,False,False,False,True,2023-12-07,Roth MKM,,,main,False,False,unknown,False,False,False,False,False
1875,GOOGL,2023-12-18,sell,False,True,True,False,ok,,strong_buy,1.39683,52.0,427.88712,430.0,515.0,334.22,2.176903966077992,False,False,False,True,True,2023-12-07,Roth MKM,,,main,False,False,unknown,False,False,False,False,False
1876,AMD,2023-12-18,sell,True,True,True,False,ok,,buy,1.5098,48.0,457.83334,474.0,625.0,225.0,2.2961365019295945,False,False,False,True,True,2023-12-18,Goldman Sachs,,,main,False,False,unknown,False,False,False,False,False
1877,TSLA,2023-12-18,sell,True,True,True,False,ok,,buy,2.3617,41.0,412.25366,450.0,600.0,123.0,0.6354080331858081,False,False,False,True,True,2023-12-18,RBC Capital,,,main,False,False,unknown,False,False,False,False,False
1878,TSLA,2022-01-20,buy,True,True,True,False,ok,,buy,2.3617,41.0,412.25366,450.0,600.0,123.0,0.24139138349878353,True,False,False,False,True,2022-01-18,Credit Suisse,,,main,False,False,unknown,False,False,False,False,False
1879,AMZN,2025-01-22,buy,True,True,True,False,ok,,strong_buy,1.34848,62.0,311.55145,317.0,370.0,207.0,0.32569446952154046,True,False,False,False,True,2025-01-22,Cantor Fitzgerald,,,reit,False,False,unknown,False,False,False,False,False
1880,NVDA,2025-01-22,buy,True,True,True,False,ok,,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,0.856441115652435,True,False,False,False,True,2025-01-17,Barclays,,,main,False,False,unknown,False,False,False,False,False
1881,NVDA,2025-12-12,sell,True,True,True,False,ok,,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,0.5595483439699587,False,False,False,True,True,2025-12-01,Morgan Stanley,,,main,False,False,unknown,False,False,False,False,False
1882,GOOGL,2025-12-31,buy,False,True,True,False,ok,,strong_buy,1.39683,52.0,427.88712,430.0,515.0,334.22,0.36801385050436775,True,False,False,False,True,2025-12-31,Citizens,,,main,False,False,unknown,False,False,False,False,False
1883,META,2026-02-17,buy,False,True,False,True,ok,,strong_buy,1.34921,58.0,826.69104,825.0,1015.0,614.0,0.29424652271292007,True,False,False,False,True,,,,,,,,,,,,,
1884,PYPL,2026-02-17,buy,False,True,True,False,ok,,hold,2.88636,34.0,52.52618,48.0,147.39,32.0,0.2909878083189976,False,False,True,False,False,2026-02-10,Truist Securities,,,main,False,False,unknown,False,False,False,False,False
1885,PYPL,2026-02-17,buy,False,True,True,False,ok,,hold,2.88636,34.0,52.52618,48.0,147.39,32.0,0.2909878083189976,False,False,True,False,False,2026-02-10,Truist Securities,,,main,False,False,unknown,False,False,False,False,False
1886,PYPL,2026-02-17,buy,False,True,True,False,ok,,hold,2.88636,34.0,52.52618,48.0,147.39,32.0,0.2909878083189976,False,False,True,False,False,2026-02-10,Truist Securities,,,main,False,False,unknown,False,False,False,False,False
1887,PYPL,2026-02-17,buy,False,True,True,False,ok,,hold,2.88636,34.0,52.52618,48.0,147.39,32.0,0.2909878083189976,False,False,True,False,False,2026-02-10,Truist Securities,,,main,False,False,unknown,False,False,False,False,False
1888,NVDA,2026-02-17,buy,True,True,True,False,ok,,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,0.4756563181734861,True,False,False,False,True,2026-01-16,Jefferies,,,main,False,False,unknown,False,False,False,False,False
1889,MSFT,2026-03-03,buy,False,True,True,False,ok,,strong_buy,1.30909,54.0,561.5561,562.5,870.0,400.0,0.3902312533913248,True,False,False,False,True,2026-02-05,Stifel,,,down,False,False,unknown,False,False,False,False,False
1890,MSFT,2026-03-03,sell,False,True,True,False,ok,,strong_buy,1.30909,54.0,561.5561,562.5,870.0,400.0,0.3902312533913248,False,False,False,True,True,2026-02-05,Stifel,,,down,False,False,unknown,False,False,False,False,False
1891,MSFT,2026-03-26,buy,False,True,True,False,ok,,strong_buy,1.30909,54.0,561.5561,562.5,870.0,400.0,0.5344320521543133,True,False,False,False,True,2026-03-25,UBS,,,main,False,False,unknown,False,False,False,False,False
1892,SOFI,2026-04-07,buy,False,True,True,False,ok,,hold,2.70833,20.0,21.1,18.5,31.0,12.0,0.30974545006795906,False,False,True,False,False,2026-04-06,Barclays,,,main,False,False,unknown,False,False,False,False,False
1893,AMD,2026-04-15,buy,True,True,True,False,ok,,buy,1.5098,48.0,457.83334,474.0,625.0,225.0,0.7737228756421675,True,False,False,False,True,2026-04-06,Citigroup,,,main,False,False,unknown,False,False,False,False,False
1894,AMD,2026-04-15,buy,True,True,True,False,ok,,buy,1.5098,48.0,457.83334,474.0,625.0,225.0,0.7737228756421675,True,False,False,False,True,2026-04-06,Citigroup,,,main,False,False,unknown,False,False,False,False,False
1895,AMD,2026-04-15,buy,True,True,True,False,ok,,buy,1.5098,48.0,457.83334,474.0,625.0,225.0,0.7737228756421675,True,False,False,False,True,2026-04-06,Citigroup,,,main,False,False,unknown,False,False,False,False,False
1896,AMD,2026-04-22,buy,True,True,True,False,ok,,buy,1.5098,48.0,457.83334,474.0,625.0,225.0,0.5087107127523074,True,False,False,False,True,2026-04-20,Stifel,,,main,False,False,unknown,False,False,False,False,False
1897,TSLA,2025-02-11,buy,True,True,True,False,ok,,buy,2.3617,41.0,412.25366,450.0,600.0,123.0,0.2549578691019787,True,False,False,False,True,2025-02-10,Needham,,,reit,False,False,unknown,False,False,False,False,False
1898,TSLA,2025-02-11,buy,True,True,True,False,ok,,buy,2.3617,41.0,412.25366,450.0,600.0,123.0,0.2549578691019787,True,False,False,False,True,2025-02-10,Needham,,,reit,False,False,unknown,False,False,False,False,False
1899,TSLA,2025-02-11,sell,True,True,True,False,ok,,buy,2.3617,41.0,412.25366,450.0,600.0,123.0,0.2549578691019787,False,False,False,True,True,2025-02-10,Needham,,,reit,False,False,unknown,False,False,False,False,False
1900,TSLA,2025-02-11,sell,True,True,True,False,ok,,buy,2.3617,41.0,412.25366,450.0,600.0,123.0,0.2549578691019787,False,False,False,True,True,2025-02-10,Needham,,,reit,False,False,unknown,False,False,False,False,False
1901,TSLA,2025-02-11,sell,True,True,True,False,ok,,buy,2.3617,41.0,412.25366,450.0,600.0,123.0,0.2549578691019787,False,False,False,True,True,2025-02-10,Needham,,,reit,False,False,unknown,False,False,False,False,False
1902,GOOGL,2025-10-29,sell,False,True,True,False,ok,,strong_buy,1.39683,52.0,427.88712,430.0,515.0,334.22,0.5605069512328678,False,False,False,True,True,2025-10-27,Keybanc,,,main,False,False,unknown,False,False,False,False,False
1903,GOOGL,2025-10-29,buy,False,True,True,False,ok,,strong_buy,1.39683,52.0,427.88712,430.0,515.0,334.22,0.5605069512328678,True,False,False,False,True,2025-10-27,Keybanc,,,main,False,False,unknown,False,False,False,False,False
1904,AAPL,2025-10-29,buy,True,True,True,False,ok,,buy,1.95833,43.0,308.06512,310.0,400.0,215.0,0.14548262069369322,True,False,False,False,True,2025-10-29,B of A Securities,,,main,False,False,unknown,False,False,False,False,False
1905,AAPL,2025-10-29,sell,True,True,True,False,ok,,buy,1.95833,43.0,308.06512,310.0,400.0,215.0,0.14548262069369322,False,False,False,True,True,2025-10-29,B of A Securities,,,main,False,False,unknown,False,False,False,False,False
1906,AMZN,2026-02-02,buy,True,True,True,False,ok,,strong_buy,1.34848,62.0,311.55145,317.0,370.0,207.0,0.2823157778675591,True,False,False,False,True,2026-02-02,Citizens,,,main,False,False,unknown,False,False,False,False,False
1907,NVDA,2026-03-30,buy,True,True,True,False,ok,,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,0.6524634196630799,True,False,False,False,True,2026-03-23,Cantor Fitzgerald,,,reit,False,False,unknown,False,False,False,False,False
1908,AMZN,2026-04-22,buy,True,True,True,False,ok,,strong_buy,1.34848,62.0,311.55145,317.0,370.0,207.0,0.22004796857511666,True,False,False,False,True,2026-04-21,Cantor Fitzgerald,,,main,False,False,unknown,False,False,False,False,False
1909,AMZN,2026-04-22,buy,True,True,True,False,ok,,strong_buy,1.34848,62.0,311.55145,317.0,370.0,207.0,0.22004796857511666,True,False,False,False,True,2026-04-21,Cantor Fitzgerald,,,main,False,False,unknown,False,False,False,False,False
1910,PYPL,2024-10-29,buy,False,True,True,False,ok,,hold,2.88636,34.0,52.52618,48.0,147.39,32.0,-0.34221460782739144,False,False,True,False,False,2024-10-28,"Monness, Crespi, Hardt",,,main,False,False,unknown,False,False,False,False,False
1911,TSLA,2025-09-02,buy,True,True,True,False,ok,,buy,2.3617,41.0,412.25366,450.0,600.0,123.0,0.2516810734004493,True,False,False,False,True,2025-08-04,Wedbush,,,reit,False,False,unknown,False,False,False,False,False
1912,TSLA,2025-12-22,buy,True,True,True,False,ok,,buy,2.3617,41.0,412.25366,450.0,600.0,123.0,-0.15647975214779164,True,False,False,False,True,2025-12-19,Truist Securities,,,main,False,False,unknown,False,False,False,False,False
1913,TSLA,2025-12-17,buy,True,True,True,False,ok,,buy,2.3617,41.0,412.25366,450.0,600.0,123.0,-0.1177210730985,True,False,False,False,True,2025-12-15,Wedbush,,,reit,False,False,unknown,False,False,False,False,False
1914,PYPL,2026-04-30,sell,False,True,True,False,ok,,hold,2.88636,34.0,52.52618,48.0,147.39,32.0,0.04759035978058246,False,False,True,False,False,2026-04-24,Truist Securities,,,main,False,False,unknown,False,False,False,False,False
1915,GOOGL,2025-11-10,buy,False,True,True,False,ok,,strong_buy,1.39683,52.0,427.88712,430.0,515.0,334.22,0.4769680239500269,True,False,False,False,True,2025-11-10,Freedom Broker,,,main,False,False,unknown,False,False,False,False,False
1916,NVDA,2025-10-30,buy,True,True,True,False,ok,,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,0.3453957973421715,True,False,False,False,True,2025-10-29,B of A Securities,,,main,False,False,unknown,False,False,False,False,False
1917,NVDA,2025-10-30,buy,True,True,True,False,ok,,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,0.3453957973421715,True,False,False,False,True,2025-10-29,B of A Securities,,,main,False,False,unknown,False,False,False,False,False
1918,AAPL,2025-10-30,sell,True,True,True,False,ok,,buy,1.95833,43.0,308.06512,310.0,400.0,215.0,0.138307584489475,False,False,False,True,True,2025-10-29,B of A Securities,,,main,False,False,unknown,False,False,False,False,False
1919,GOOGL,2025-10-30,buy,False,True,True,False,ok,,strong_buy,1.39683,52.0,427.88712,430.0,515.0,334.22,0.522198308044795,True,False,False,False,True,2025-10-30,B of A Securities,,,main,False,False,unknown,False,False,False,False,False
1920,AMZN,2025-10-30,sell,True,True,True,False,ok,,strong_buy,1.34848,62.0,311.55145,317.0,370.0,207.0,0.397969349128364,False,False,False,True,True,2025-10-28,UBS,,,main,False,False,unknown,False,False,False,False,False
1921,NVDA,2026-02-26,sell,True,True,True,False,ok,,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,0.4762948686607582,False,False,False,True,True,2026-02-26,Benchmark,,,reit,False,False,unknown,False,False,False,False,False
1922,NVDA,2026-02-26,buy,True,True,True,False,ok,,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,0.4762948686607582,True,False,False,False,True,2026-02-26,Benchmark,,,reit,False,False,unknown,False,False,False,False,False
1923,AAPL,2026-04-21,buy,True,True,True,False,ok,,buy,1.95833,43.0,308.06512,310.0,400.0,215.0,0.15846610430704922,True,False,False,False,True,2026-04-21,Rosenblatt,,,main,False,False,unknown,False,False,False,False,False
1924,TSLA,2026-04-23,sell,True,True,True,False,ok,,buy,2.3617,41.0,412.25366,450.0,600.0,123.0,0.10310836629945475,False,False,False,True,True,2026-04-23,Needham,,,reit,False,False,unknown,False,False,False,False,False
1925,TSLA,2024-10-23,sell,True,True,True,False,ok,,buy,2.3617,41.0,412.25366,450.0,600.0,123.0,0.9295748737523539,False,False,False,True,True,2024-10-23,Cantor Fitzgerald,,,reit,False,False,unknown,False,False,False,False,False
1926,TSLA,2024-10-23,buy,True,True,True,False,ok,,buy,2.3617,41.0,412.25366,450.0,600.0,123.0,0.9295748737523539,True,False,False,False,True,2024-10-23,Cantor Fitzgerald,,,reit,False,False,unknown,False,False,False,False,False
1927,TSLA,2024-10-23,sell,True,True,True,False,ok,,buy,2.3617,41.0,412.25366,450.0,600.0,123.0,0.9295748737523539,False,False,False,True,True,2024-10-23,Cantor Fitzgerald,,,reit,False,False,unknown,False,False,False,False,False
1928,TSLA,2024-10-23,buy,True,True,True,False,ok,,buy,2.3617,41.0,412.25366,450.0,600.0,123.0,0.9295748737523539,True,False,False,False,True,2024-10-23,Cantor Fitzgerald,,,reit,False,False,unknown,False,False,False,False,False
1929,TSLA,2024-10-23,buy,True,True,True,False,ok,,buy,2.3617,41.0,412.25366,450.0,600.0,123.0,0.9295748737523539,True,False,False,False,True,2024-10-23,Cantor Fitzgerald,,,reit,False,False,unknown,False,False,False,False,False
1930,TSLA,2024-10-23,buy,True,True,True,False,ok,,buy,2.3617,41.0,412.25366,450.0,600.0,123.0,0.9295748737523539,True,False,False,False,True,2024-10-23,Cantor Fitzgerald,,,reit,False,False,unknown,False,False,False,False,False
1931,NVDA,2024-10-23,buy,True,True,True,False,ok,,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,0.9564748734634805,True,False,False,False,True,2024-10-18,B of A Securities,,,main,False,False,unknown,False,False,False,False,False
1932,NVDA,2024-10-23,sell,True,True,True,False,ok,,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,0.9564748734634805,False,False,False,True,True,2024-10-18,B of A Securities,,,main,False,False,unknown,False,False,False,False,False
1933,NVDA,2024-10-23,sell,True,True,True,False,ok,,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,0.9564748734634805,False,False,False,True,True,2024-10-18,B of A Securities,,,main,False,False,unknown,False,False,False,False,False
1934,AAPL,2024-10-23,sell,True,True,True,False,ok,,buy,1.95833,43.0,308.06512,310.0,400.0,215.0,0.3450099805936646,False,False,False,True,True,2024-10-21,CFRA,,,reit,False,False,unknown,False,False,False,False,False
1935,AMD,2024-12-10,buy,True,True,True,False,ok,,buy,1.5098,48.0,457.83334,474.0,625.0,225.0,2.58410323826891,True,False,False,False,True,2024-12-09,B of A Securities,,,down,False,False,unknown,False,False,False,False,False
1936,AMD,2024-12-10,buy,True,True,True,False,ok,,buy,1.5098,48.0,457.83334,474.0,625.0,225.0,2.58410323826891,True,False,False,False,True,2024-12-09,B of A Securities,,,down,False,False,unknown,False,False,False,False,False
1937,AMD,2024-12-10,buy,True,True,True,False,ok,,buy,1.5098,48.0,457.83334,474.0,625.0,225.0,2.58410323826891,True,False,False,False,True,2024-12-09,B of A Securities,,,down,False,False,unknown,False,False,False,False,False
1938,AMD,2024-12-10,buy,True,True,True,False,ok,,buy,1.5098,48.0,457.83334,474.0,625.0,225.0,2.58410323826891,True,False,False,False,True,2024-12-09,B of A Securities,,,down,False,False,unknown,False,False,False,False,False
1939,AMD,2024-12-10,sell,True,True,True,False,ok,,buy,1.5098,48.0,457.83334,474.0,625.0,225.0,2.58410323826891,False,False,False,True,True,2024-12-09,B of A Securities,,,down,False,False,unknown,False,False,False,False,False
1941,TSLA,2024-12-10,buy,True,True,True,False,ok,,buy,2.3617,41.0,412.25366,450.0,600.0,123.0,0.02808965320815493,True,False,False,False,True,2024-12-10,Morgan Stanley,,,main,False,False,unknown,False,False,False,False,False
