ticker,record_date,firm,to_grade,from_grade,action,source
NFLX,2024-07-30,Oppenheimer,Outperform,Outperform,main,yfinance_upgrades_downgrades
NFLX,2024-07-22,Citigroup,Neutral,Neutral,main,yfinance_upgrades_downgrades
NFLX,2024-07-19,Piper Sandler,Neutral,Neutral,main,yfinance_upgrades_downgrades
NFLX,2024-07-19,Evercore ISI Group,Outperform,Outperform,main,yfinance_upgrades_downgrades
NFLX,2024-07-19,Bernstein,Market Perform,Market Perform,main,yfinance_upgrades_downgrades
NFLX,2024-07-19,Needham,Buy,Buy,reit,yfinance_upgrades_downgrades
NFLX,2024-07-17,Guggenheim,Buy,Buy,main,yfinance_upgrades_downgrades
NFLX,2024-07-16,Macquarie,Outperform,Outperform,reit,yfinance_upgrades_downgrades
NFLX,2024-07-16,Benchmark,Sell,Sell,main,yfinance_upgrades_downgrades
NFLX,2024-07-16,Jefferies,Buy,Buy,main,yfinance_upgrades_downgrades
NFLX,2024-07-15,B of A Securities,Buy,Buy,main,yfinance_upgrades_downgrades
NFLX,2024-07-15,Morgan Stanley,Overweight,Overweight,main,yfinance_upgrades_downgrades
NFLX,2024-07-12,JP Morgan,Overweight,Overweight,main,yfinance_upgrades_downgrades
NFLX,2024-07-10,Keybanc,Overweight,Overweight,main,yfinance_upgrades_downgrades
NFLX,2024-07-09,TD Cowen,Buy,Buy,main,yfinance_upgrades_downgrades
NFLX,2024-07-02,Argus Research,Buy,Buy,main,yfinance_upgrades_downgrades
NFLX,2024-06-18,Loop Capital,Buy,Buy,main,yfinance_upgrades_downgrades
NFLX,2024-06-17,Needham,Buy,Buy,reit,yfinance_upgrades_downgrades
NFLX,2024-06-13,Keybanc,Overweight,Overweight,main,yfinance_upgrades_downgrades
NFLX,2024-05-28,Evercore ISI Group,Outperform,Outperform,main,yfinance_upgrades_downgrades
NFLX,2024-05-20,Wedbush,Outperform,Outperform,reit,yfinance_upgrades_downgrades
NFLX,2024-05-17,Rosenblatt,Neutral,Neutral,main,yfinance_upgrades_downgrades
NFLX,2024-05-17,Benchmark,Sell,Sell,main,yfinance_upgrades_downgrades
NFLX,2024-05-17,Needham,Buy,Buy,reit,yfinance_upgrades_downgrades
NFLX,2024-05-15,Jefferies,Buy,Buy,reit,yfinance_upgrades_downgrades
NFLX,2024-05-02,CICC,Outperform,,init,yfinance_upgrades_downgrades
NFLX,2024-04-19,Wedbush,Outperform,Outperform,reit,yfinance_upgrades_downgrades
NFLX,2024-04-19,Wells Fargo,Overweight,Overweight,main,yfinance_upgrades_downgrades
NFLX,2024-04-19,Rosenblatt,Neutral,Neutral,main,yfinance_upgrades_downgrades
NFLX,2024-04-19,Canaccord Genuity,Hold,Buy,down,yfinance_upgrades_downgrades
NFLX,2024-04-19,Pivotal Research,Buy,Buy,main,yfinance_upgrades_downgrades
NFLX,2024-04-19,Bernstein,Market Perform,Market Perform,main,yfinance_upgrades_downgrades
NFLX,2024-04-18,Benchmark,Sell,Sell,reit,yfinance_upgrades_downgrades
NFLX,2024-04-17,BMO Capital,Outperform,Outperform,reit,yfinance_upgrades_downgrades
NFLX,2024-04-16,Macquarie,Outperform,Outperform,main,yfinance_upgrades_downgrades
NFLX,2024-04-16,Guggenheim,Buy,Buy,main,yfinance_upgrades_downgrades
NFLX,2024-04-12,Morgan Stanley,Overweight,Overweight,main,yfinance_upgrades_downgrades
NFLX,2024-04-12,Piper Sandler,Neutral,Neutral,main,yfinance_upgrades_downgrades
NFLX,2024-04-09,Barclays,Equal-Weight,Equal-Weight,main,yfinance_upgrades_downgrades
NFLX,2024-04-08,TD Cowen,Buy,Buy,main,yfinance_upgrades_downgrades
NFLX,2024-04-08,JP Morgan,Overweight,Overweight,main,yfinance_upgrades_downgrades
NFLX,2024-04-05,Pivotal Research,Buy,Buy,main,yfinance_upgrades_downgrades
NFLX,2024-03-27,Wedbush,Outperform,Outperform,main,yfinance_upgrades_downgrades
NFLX,2024-03-25,Citigroup,Neutral,Neutral,main,yfinance_upgrades_downgrades
NFLX,2024-03-20,Keybanc,Overweight,Overweight,main,yfinance_upgrades_downgrades
NFLX,2024-03-18,Loop Capital,Buy,Buy,main,yfinance_upgrades_downgrades
NFLX,2024-03-14,Evercore ISI Group,Outperform,Outperform,main,yfinance_upgrades_downgrades
NFLX,2024-03-12,Jefferies,Buy,Buy,main,yfinance_upgrades_downgrades
NFLX,2024-03-11,Oppenheimer,Outperform,Outperform,main,yfinance_upgrades_downgrades
NFLX,2024-02-27,UBS,Buy,Buy,main,yfinance_upgrades_downgrades
NFLX,2024-01-30,Seaport Global,Neutral,Buy,down,yfinance_upgrades_downgrades
NFLX,2024-01-26,Citigroup,Neutral,Neutral,main,yfinance_upgrades_downgrades
NFLX,2024-01-25,Goldman Sachs,Neutral,Neutral,main,yfinance_upgrades_downgrades
NFLX,2024-01-25,DZ Bank,Buy,Hold,up,yfinance_upgrades_downgrades
NFLX,2024-01-24,Barclays,Equal-Weight,Equal-Weight,main,yfinance_upgrades_downgrades
NFLX,2024-01-24,UBS,Buy,Buy,main,yfinance_upgrades_downgrades
NFLX,2024-01-24,Piper Sandler,Neutral,Neutral,main,yfinance_upgrades_downgrades
NFLX,2024-01-24,Wedbush,Outperform,Outperform,main,yfinance_upgrades_downgrades
NFLX,2024-01-24,Deutsche Bank,Hold,Buy,down,yfinance_upgrades_downgrades
NFLX,2024-01-24,Keybanc,Overweight,Overweight,main,yfinance_upgrades_downgrades
NFLX,2024-01-19,Benchmark,Sell,Sell,main,yfinance_upgrades_downgrades
NFLX,2024-01-18,Piper Sandler,Neutral,Neutral,main,yfinance_upgrades_downgrades
NFLX,2024-01-18,UBS,Buy,Buy,main,yfinance_upgrades_downgrades
NFLX,2024-01-17,B of A Securities,Buy,Buy,main,yfinance_upgrades_downgrades
NFLX,2024-01-17,Keybanc,Overweight,Overweight,main,yfinance_upgrades_downgrades
NFLX,2024-01-12,Oppenheimer,Outperform,Outperform,main,yfinance_upgrades_downgrades
NFLX,2024-01-09,BMO Capital,Outperform,,init,yfinance_upgrades_downgrades
NFLX,2024-01-09,Citigroup,Neutral,Buy,down,yfinance_upgrades_downgrades
NFLX,2023-12-28,Keybanc,Overweight,Overweight,main,yfinance_upgrades_downgrades
NFLX,2023-12-22,DZ Bank,Hold,Buy,down,yfinance_upgrades_downgrades
NFLX,2023-12-21,Wedbush,Outperform,Outperform,reit,yfinance_upgrades_downgrades
NFLX,2023-12-18,Morgan Stanley,Overweight,Overweight,main,yfinance_upgrades_downgrades
NFLX,2023-10-19,Truist Securities,Buy,Hold,up,yfinance_upgrades_downgrades
NFLX,2023-10-19,Oppenheimer,Outperform,Outperform,main,yfinance_upgrades_downgrades
NFLX,2023-10-19,Rosenblatt,Neutral,Neutral,main,yfinance_upgrades_downgrades
NFLX,2023-10-19,Keybanc,Overweight,Sector Weight,up,yfinance_upgrades_downgrades
NFLX,2023-10-17,Truist Securities,Hold,Hold,main,yfinance_upgrades_downgrades
NFLX,2023-10-16,Benchmark,Sell,Sell,reit,yfinance_upgrades_downgrades
NFLX,2023-10-13,Wolfe Research,Peer Perform,Outperform,down,yfinance_upgrades_downgrades
NFLX,2023-10-11,Piper Sandler,Neutral,Neutral,main,yfinance_upgrades_downgrades
NFLX,2023-10-11,Morgan Stanley,Equal-Weight,Equal-Weight,main,yfinance_upgrades_downgrades
NFLX,2023-10-09,Goldman Sachs,Neutral,Neutral,main,yfinance_upgrades_downgrades
NFLX,2023-10-09,Needham,Hold,,reit,yfinance_upgrades_downgrades
NFLX,2023-10-06,Seaport Global,Buy,,init,yfinance_upgrades_downgrades
NFLX,2023-10-06,Wedbush,Outperform,Outperform,reit,yfinance_upgrades_downgrades
NFLX,2023-10-06,Bernstein,Market Perform,,init,yfinance_upgrades_downgrades
NFLX,2023-10-04,Benchmark,Sell,Sell,reit,yfinance_upgrades_downgrades
NFLX,2023-09-28,JP Morgan,Overweight,Overweight,main,yfinance_upgrades_downgrades
NFLX,2023-09-22,Oppenheimer,Outperform,Outperform,main,yfinance_upgrades_downgrades
NFLX,2023-09-18,Evercore ISI Group,Outperform,Outperform,main,yfinance_upgrades_downgrades
NFLX,2023-09-15,Truist Securities,Hold,Hold,reit,yfinance_upgrades_downgrades
NFLX,2023-09-14,Benchmark,Sell,Sell,reit,yfinance_upgrades_downgrades
NFLX,2023-08-30,Truist Securities,Hold,Hold,main,yfinance_upgrades_downgrades
NFLX,2023-08-25,Loop Capital,Buy,Hold,up,yfinance_upgrades_downgrades
NFLX,2023-08-23,Oppenheimer,Outperform,Outperform,reit,yfinance_upgrades_downgrades
NFLX,2023-07-26,Needham,Hold,,reit,yfinance_upgrades_downgrades
NFLX,2023-07-24,Baird,Outperform,Neutral,up,yfinance_upgrades_downgrades
NFLX,2023-07-20,JP Morgan,Overweight,Overweight,main,yfinance_upgrades_downgrades
NFLX,2023-07-20,Keybanc,Sector Weight,Sector Weight,main,yfinance_upgrades_downgrades
NFLX,2023-07-20,Morgan Stanley,Equal-Weight,Equal-Weight,reit,yfinance_upgrades_downgrades
NFLX,2023-07-20,Wolfe Research,Outperform,Outperform,main,yfinance_upgrades_downgrades
NFLX,2023-07-20,Piper Sandler,Neutral,Neutral,main,yfinance_upgrades_downgrades
NFLX,2023-07-20,Deutsche Bank,Buy,Buy,main,yfinance_upgrades_downgrades
NFLX,2023-07-14,Wedbush,Outperform,Outperform,reit,yfinance_upgrades_downgrades
NFLX,2023-07-13,JP Morgan,Overweight,Overweight,main,yfinance_upgrades_downgrades
NFLX,2023-07-12,UBS,Buy,Buy,main,yfinance_upgrades_downgrades
NFLX,2023-07-11,Evercore ISI Group,Outperform,Outperform,reit,yfinance_upgrades_downgrades
NFLX,2023-07-10,Morgan Stanley,Equal-Weight,Equal-Weight,main,yfinance_upgrades_downgrades
NFLX,2023-07-06,Goldman Sachs,Neutral,Neutral,main,yfinance_upgrades_downgrades
NFLX,2023-07-05,Goldman Sachs,Neutral,Sell,up,yfinance_upgrades_downgrades
NFLX,2023-06-28,Oppenheimer,Outperform,Outperform,main,yfinance_upgrades_downgrades
NFLX,2023-06-21,Benchmark,Sell,Sell,reit,yfinance_upgrades_downgrades
NFLX,2023-06-14,Wolfe Research,Outperform,,reit,yfinance_upgrades_downgrades
NFLX,2023-06-14,Barclays,Equal-Weight,,main,yfinance_upgrades_downgrades
NFLX,2023-06-13,Guggenheim,Buy,Buy,main,yfinance_upgrades_downgrades
NFLX,2023-06-07,JP Morgan,Overweight,Overweight,main,yfinance_upgrades_downgrades
NFLX,2023-05-24,Oppenheimer,Outperform,Outperform,main,yfinance_upgrades_downgrades
NFLX,2023-05-19,Wedbush,Outperform,Outperform,reit,yfinance_upgrades_downgrades
NFLX,2023-04-19,Benchmark,Sell,,reit,yfinance_upgrades_downgrades
NFLX,2023-04-19,Piper Sandler,Neutral,,main,yfinance_upgrades_downgrades
NFLX,2023-04-19,JP Morgan,Overweight,,main,yfinance_upgrades_downgrades
NFLX,2023-04-19,UBS,Buy,Neutral,up,yfinance_upgrades_downgrades
NFLX,2023-04-18,Rosenblatt,Neutral,,reit,yfinance_upgrades_downgrades
NFLX,2023-04-17,New Street Research,Neutral,,main,yfinance_upgrades_downgrades
NFLX,2023-03-21,Benchmark,Sell,,reit,yfinance_upgrades_downgrades
NFLX,2023-03-16,Citigroup,Buy,,main,yfinance_upgrades_downgrades
NFLX,2023-02-06,Jefferies,Buy,,main,yfinance_upgrades_downgrades
NFLX,2023-01-23,Argus Research,Buy,,main,yfinance_upgrades_downgrades
NFLX,2023-01-20,Benchmark,Sell,,main,yfinance_upgrades_downgrades
NFLX,2023-01-20,JP Morgan,Overweight,,main,yfinance_upgrades_downgrades
NFLX,2023-01-20,Evercore ISI Group,Outperform,,main,yfinance_upgrades_downgrades
NFLX,2023-01-20,Jefferies,Buy,,main,yfinance_upgrades_downgrades
NFLX,2023-01-20,Piper Sandler,Neutral,,main,yfinance_upgrades_downgrades
NFLX,2023-01-20,Morgan Stanley,Equal-Weight,,main,yfinance_upgrades_downgrades
NFLX,2023-01-19,Morgan Stanley,Equal-Weight,,main,yfinance_upgrades_downgrades
NFLX,2023-01-17,Truist Securities,Hold,,main,yfinance_upgrades_downgrades
NFLX,2023-01-17,Wedbush,Outperform,,main,yfinance_upgrades_downgrades
NFLX,2023-01-17,UBS,Neutral,,main,yfinance_upgrades_downgrades
NFLX,2023-01-13,Oppenheimer,Outperform,,main,yfinance_upgrades_downgrades
NFLX,2023-01-12,Jefferies,Buy,Hold,up,yfinance_upgrades_downgrades
NFLX,2023-01-10,Goldman Sachs,Sell,,main,yfinance_upgrades_downgrades
NFLX,2023-01-04,New Street Research,Neutral,,init,yfinance_upgrades_downgrades
NFLX,2022-12-29,CFRA,Buy,Sell,up,yfinance_upgrades_downgrades
NFLX,2022-12-19,Morgan Stanley,Equal-Weight,,main,yfinance_upgrades_downgrades
NFLX,2022-12-09,Wells Fargo,Overweight,Equal-Weight,up,yfinance_upgrades_downgrades
NFLX,2022-11-30,Societe Generale,Sell,,main,yfinance_upgrades_downgrades
NFLX,2022-10-25,Daiwa Capital,Outperform,Neutral,up,yfinance_upgrades_downgrades
NFLX,2022-10-19,Wedbush,Outperform,,main,yfinance_upgrades_downgrades
NFLX,2022-10-19,Deutsche Bank,Buy,Hold,up,yfinance_upgrades_downgrades
NFLX,2022-10-19,Barclays,Equal-Weight,,main,yfinance_upgrades_downgrades
NFLX,2022-10-19,Pivotal Research,Sell,,main,yfinance_upgrades_downgrades
NFLX,2022-10-19,Piper Sandler,Neutral,,main,yfinance_upgrades_downgrades
NFLX,2022-10-19,JP Morgan,Overweight,Neutral,up,yfinance_upgrades_downgrades
NFLX,2022-10-14,UBS,Neutral,,main,yfinance_upgrades_downgrades
NFLX,2022-09-28,Atlantic Equities,Overweight,Neutral,up,yfinance_upgrades_downgrades
NFLX,2022-09-19,Oppenheimer,Outperform,Perform,up,yfinance_upgrades_downgrades
NFLX,2022-09-16,Citigroup,Buy,,main,yfinance_upgrades_downgrades
NFLX,2022-09-15,Evercore ISI Group,Outperform,In-Line,up,yfinance_upgrades_downgrades
NFLX,2022-09-07,Macquarie,Neutral,Underperform,up,yfinance_upgrades_downgrades
NFLX,2022-09-07,Jefferies,Hold,,main,yfinance_upgrades_downgrades
NFLX,2022-08-22,CFRA,Sell,Hold,down,yfinance_upgrades_downgrades
NFLX,2022-07-20,Morgan Stanley,Equal-Weight,,main,yfinance_upgrades_downgrades
NFLX,2022-07-20,Macquarie,Underperform,,main,yfinance_upgrades_downgrades
NFLX,2022-07-20,Deutsche Bank,Hold,,main,yfinance_upgrades_downgrades
NFLX,2022-07-20,Pivotal Research,Sell,,main,yfinance_upgrades_downgrades
NFLX,2022-07-20,Piper Sandler,Neutral,,main,yfinance_upgrades_downgrades
NFLX,2022-07-20,Stifel,Buy,Hold,up,yfinance_upgrades_downgrades
NFLX,2022-07-18,Rosenblatt,Neutral,,main,yfinance_upgrades_downgrades
NFLX,2022-07-15,UBS,Neutral,,main,yfinance_upgrades_downgrades
NFLX,2022-07-14,BMO Capital,Outperform,,main,yfinance_upgrades_downgrades
NFLX,2022-07-12,Morgan Stanley,Equal-Weight,,main,yfinance_upgrades_downgrades
NFLX,2022-07-07,Evercore ISI Group,In-Line,,main,yfinance_upgrades_downgrades
NFLX,2022-07-07,Citigroup,Buy,,main,yfinance_upgrades_downgrades
NFLX,2022-07-06,Barclays,Equal-Weight,,main,yfinance_upgrades_downgrades
NFLX,2022-07-05,Piper Sandler,Neutral,,main,yfinance_upgrades_downgrades
NFLX,2022-07-01,Truist Securities,Hold,,main,yfinance_upgrades_downgrades
NFLX,2022-06-29,JP Morgan,Neutral,,main,yfinance_upgrades_downgrades
NFLX,2022-06-21,Stifel,Hold,,main,yfinance_upgrades_downgrades
NFLX,2022-06-14,Societe Generale,Sell,,main,yfinance_upgrades_downgrades
NFLX,2022-06-10,Goldman Sachs,Sell,Neutral,down,yfinance_upgrades_downgrades
NFLX,2022-06-02,Wolfe Research,Outperform,,main,yfinance_upgrades_downgrades
NFLX,2022-06-02,Guggenheim,Buy,,main,yfinance_upgrades_downgrades
NFLX,2022-05-16,Wedbush,Outperform,Neutral,up,yfinance_upgrades_downgrades
NFLX,2022-04-21,Morgan Stanley,Equal-Weight,,main,yfinance_upgrades_downgrades
NFLX,2022-04-21,Citigroup,Buy,,main,yfinance_upgrades_downgrades
NFLX,2022-04-21,DZ Bank,Hold,Buy,down,yfinance_upgrades_downgrades
NFLX,2022-04-20,Evercore ISI Group,In-Line,,main,yfinance_upgrades_downgrades
NFLX,2022-04-20,Canaccord Genuity,Buy,,main,yfinance_upgrades_downgrades
NFLX,2022-04-20,Oppenheimer,Perform,Outperform,down,yfinance_upgrades_downgrades
NFLX,2022-04-20,BMO Capital,Outperform,,main,yfinance_upgrades_downgrades
NFLX,2022-04-20,B of A Securities,Underperform,Buy,down,yfinance_upgrades_downgrades
NFLX,2022-04-20,Barclays,Equal-Weight,,main,yfinance_upgrades_downgrades
NFLX,2022-04-20,Stifel,Hold,Buy,down,yfinance_upgrades_downgrades
NFLX,2022-04-20,Pivotal Research,Sell,Buy,down,yfinance_upgrades_downgrades
NFLX,2022-04-20,JP Morgan,Neutral,Overweight,down,yfinance_upgrades_downgrades
NFLX,2022-04-19,Rosenblatt,Neutral,,init,yfinance_upgrades_downgrades
NFLX,2022-04-14,Morgan Stanley,Equal-Weight,,main,yfinance_upgrades_downgrades
NFLX,2022-04-13,BMO Capital,Outperform,,main,yfinance_upgrades_downgrades
NFLX,2022-04-13,Barclays,Equal-Weight,,main,yfinance_upgrades_downgrades
NFLX,2022-04-12,Truist Securities,Hold,,main,yfinance_upgrades_downgrades
NFLX,2022-03-09,Wedbush,Neutral,Underperform,up,yfinance_upgrades_downgrades
NFLX,2022-01-31,Citigroup,Buy,Neutral,up,yfinance_upgrades_downgrades
NFLX,2022-01-27,Rosenblatt,Neutral,,main,yfinance_upgrades_downgrades
NFLX,2022-01-24,Jefferies,Hold,Buy,down,yfinance_upgrades_downgrades
NFLX,2022-01-21,Piper Sandler,Overweight,,main,yfinance_upgrades_downgrades
NFLX,2022-01-21,BMO Capital,Outperform,,main,yfinance_upgrades_downgrades
NFLX,2022-01-21,Canaccord Genuity,Buy,,main,yfinance_upgrades_downgrades
NFLX,2022-01-21,Truist Securities,Hold,Buy,down,yfinance_upgrades_downgrades
NFLX,2022-01-21,Macquarie,Underperform,Neutral,down,yfinance_upgrades_downgrades
NFLX,2022-01-21,Evercore ISI Group,In-Line,Outperform,down,yfinance_upgrades_downgrades
NFLX,2022-01-21,Credit Suisse,Neutral,Outperform,down,yfinance_upgrades_downgrades
NFLX,2022-01-21,Barclays,Equal-Weight,Overweight,down,yfinance_upgrades_downgrades
NFLX,2022-01-21,Keybanc,Sector Weight,Overweight,down,yfinance_upgrades_downgrades
NFLX,2022-01-11,Keybanc,Overweight,,main,yfinance_upgrades_downgrades
NFLX,2022-01-06,JP Morgan,Overweight,,main,yfinance_upgrades_downgrades
NFLX,2021-11-15,Keybanc,Overweight,,main,yfinance_upgrades_downgrades
NFLX,2021-10-20,Stifel,Buy,,main,yfinance_upgrades_downgrades
NFLX,2021-10-20,Cowen & Co.,Outperform,,main,yfinance_upgrades_downgrades
NFLX,2021-10-20,Barclays,Overweight,,main,yfinance_upgrades_downgrades
NFLX,2021-10-20,Deutsche Bank,Hold,Buy,down,yfinance_upgrades_downgrades
NFLX,2021-10-18,UBS,Buy,,main,yfinance_upgrades_downgrades
NFLX,2021-10-15,Morgan Stanley,Overweight,,main,yfinance_upgrades_downgrades
NFLX,2021-10-12,Truist Securities,Buy,,main,yfinance_upgrades_downgrades
NFLX,2021-10-11,Credit Suisse,Outperform,,main,yfinance_upgrades_downgrades
NFLX,2021-10-11,Keybanc,Overweight,,main,yfinance_upgrades_downgrades
NFLX,2021-10-01,Guggenheim,Buy,,main,yfinance_upgrades_downgrades
NFLX,2021-09-29,Benchmark,Sell,,main,yfinance_upgrades_downgrades
NFLX,2021-09-22,Stifel,Buy,,main,yfinance_upgrades_downgrades
NFLX,2021-09-13,Goldman Sachs,Neutral,,init,yfinance_upgrades_downgrades
NFLX,2021-09-09,Arete Research,Buy,,init,yfinance_upgrades_downgrades
NFLX,2021-09-08,JP Morgan,Overweight,,main,yfinance_upgrades_downgrades
NFLX,2021-09-07,Atlantic Equities,Overweight,,main,yfinance_upgrades_downgrades
NFLX,2021-07-21,Deutsche Bank,Buy,,main,yfinance_upgrades_downgrades
NFLX,2021-07-21,Credit Suisse,Outperform,,main,yfinance_upgrades_downgrades
NFLX,2021-07-15,UBS,Buy,,main,yfinance_upgrades_downgrades
NFLX,2021-06-25,Credit Suisse,Outperform,Neutral,up,yfinance_upgrades_downgrades
NFLX,2021-04-21,Cowen & Co.,Outperform,,main,yfinance_upgrades_downgrades
NFLX,2021-04-21,Wedbush,Underperform,,main,yfinance_upgrades_downgrades
NFLX,2021-04-21,Macquarie,Neutral,,main,yfinance_upgrades_downgrades
NFLX,2021-04-21,Piper Sandler,Overweight,,main,yfinance_upgrades_downgrades
NFLX,2021-04-21,Stifel,Buy,Hold,up,yfinance_upgrades_downgrades
NFLX,2021-04-01,Piper Sandler,Overweight,,init,yfinance_upgrades_downgrades
NFLX,2021-03-23,Argus Research,Buy,Hold,up,yfinance_upgrades_downgrades
NFLX,2021-03-15,Benchmark,Sell,,main,yfinance_upgrades_downgrades
NFLX,2021-01-21,DZ Bank,Buy,Hold,up,yfinance_upgrades_downgrades
NFLX,2021-01-20,Rosenblatt,Neutral,,main,yfinance_upgrades_downgrades
NFLX,2021-01-20,UBS,Buy,Neutral,up,yfinance_upgrades_downgrades
NFLX,2021-01-20,KeyBanc,Overweight,,main,yfinance_upgrades_downgrades
NFLX,2021-01-14,Citigroup,Neutral,,main,yfinance_upgrades_downgrades
NFLX,2021-01-07,Cowen & Co.,Outperform,,main,yfinance_upgrades_downgrades
NFLX,2020-10-21,Wedbush,Underperform,,main,yfinance_upgrades_downgrades
NFLX,2020-10-21,Benchmark,Sell,,main,yfinance_upgrades_downgrades
NFLX,2020-10-21,Morgan Stanley,Overweight,,main,yfinance_upgrades_downgrades
NFLX,2020-10-21,BMO Capital,Outperform,,main,yfinance_upgrades_downgrades
NFLX,2020-10-16,B of A Securities,Buy,,main,yfinance_upgrades_downgrades
NFLX,2020-10-16,Morgan Stanley,Overweight,,main,yfinance_upgrades_downgrades
NFLX,2020-10-15,Canaccord Genuity,Buy,,main,yfinance_upgrades_downgrades
NFLX,2020-10-15,Keybanc,Overweight,,main,yfinance_upgrades_downgrades
NFLX,2020-10-07,Pivotal Research,Buy,,main,yfinance_upgrades_downgrades
NFLX,2020-09-28,Guggenheim,Buy,,main,yfinance_upgrades_downgrades
NFLX,2020-09-15,Keybanc,Overweight,,init,yfinance_upgrades_downgrades
NFLX,2020-09-08,Truist Securities,Buy,,main,yfinance_upgrades_downgrades
NFLX,2020-07-17,Morgan Stanley,Overweight,,main,yfinance_upgrades_downgrades
NFLX,2020-07-17,Deutsche Bank,Buy,,main,yfinance_upgrades_downgrades
NFLX,2020-07-17,Credit Suisse,Neutral,Outperform,down,yfinance_upgrades_downgrades
NFLX,2020-07-15,Morgan Stanley,Overweight,,main,yfinance_upgrades_downgrades
NFLX,2020-07-14,Wedbush,Underperform,,main,yfinance_upgrades_downgrades
NFLX,2020-07-14,UBS,Neutral,Buy,down,yfinance_upgrades_downgrades
NFLX,2020-07-13,Benchmark,Sell,,main,yfinance_upgrades_downgrades
NFLX,2020-07-13,BMO Capital,Outperform,,main,yfinance_upgrades_downgrades
NFLX,2020-07-10,Goldman Sachs,Buy,,main,yfinance_upgrades_downgrades
NFLX,2020-07-08,Rosenblatt,Neutral,,reit,yfinance_upgrades_downgrades
NFLX,2020-07-07,Credit Suisse,Outperform,,main,yfinance_upgrades_downgrades
NFLX,2020-07-06,Imperial Capital,In-Line,Outperform,down,yfinance_upgrades_downgrades
NFLX,2020-06-18,Imperial Capital,Outperform,,main,yfinance_upgrades_downgrades
NFLX,2020-05-21,Citigroup,Neutral,,main,yfinance_upgrades_downgrades
NFLX,2020-05-14,Jefferies,Buy,,init,yfinance_upgrades_downgrades
NFLX,2020-04-23,SunTrust Robinson Humphrey,Buy,,main,yfinance_upgrades_downgrades
NFLX,2020-04-23,Morgan Stanley,Overweight,,main,yfinance_upgrades_downgrades
NFLX,2020-04-23,Imperial Capital,Outperform,,main,yfinance_upgrades_downgrades
NFLX,2020-04-22,Nomura,Neutral,,main,yfinance_upgrades_downgrades
NFLX,2020-04-22,Wedbush,Underperform,,main,yfinance_upgrades_downgrades
NFLX,2020-04-22,UBS,Buy,,main,yfinance_upgrades_downgrades
NFLX,2020-04-22,Raymond James,Outperform,Strong Buy,down,yfinance_upgrades_downgrades
NFLX,2020-04-22,Benchmark,Overweight,,main,yfinance_upgrades_downgrades
