event_id,ticker,horizon_days,treated_event_date,control_trading_date,treated_pre21_spy_bhar,control_pre21_spy_bhar,treated_spy_bhar,control_spy_bhar,treated_minus_control,match_rule
2274,AAPL,63,2023-04-26,2021-09-01,0.014773,0.012358,0.058345,0.081648,-0.023303,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
2275,GOOGL,63,2023-04-26,2020-04-08,-0.007649,-0.009154,0.124526,0.105915,0.018610,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
2276,AAPL,63,2022-10-12,2021-09-23,-0.011526,-0.011124,-0.152455,0.138947,-0.291401,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
2277,TSLA,63,2021-12-10,2022-06-13,-0.063037,-0.066779,-0.135414,0.301310,-0.436724,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
2278,AMZN,63,2023-06-19,2020-06-17,0.017889,0.032023,0.077991,0.073584,0.004407,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
2279,AMZN,63,2023-06-19,2022-03-22,0.017889,0.041931,0.077991,-0.175586,0.253577,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
2280,AMZN,63,2023-06-19,2021-12-03,0.017889,0.026027,0.077991,-0.117304,0.195295,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
2281,GOOGL,63,2025-10-30,2021-01-26,0.132343,0.059863,0.195869,0.109305,0.086564,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
2283,TSLA,63,2021-12-31,2025-06-12,-0.092903,-0.073596,0.069757,0.148667,-0.078909,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
2285,TSLA,63,2020-05-18,2021-06-21,0.050077,0.041276,1.105613,0.141498,0.964114,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
2286,TSLA,63,2023-10-31,2022-06-01,-0.180429,-0.168247,-0.234167,0.147793,-0.381961,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
2287,TSLA,63,2021-06-04,2022-06-03,-0.123625,-0.218294,0.146692,0.192648,-0.045956,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
2288,AMD,63,2023-02-13,2023-03-15,0.134174,0.135837,0.167405,0.292493,-0.125088,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
2289,AMZN,63,2023-02-13,2022-02-10,0.004841,0.005039,0.112884,-0.203395,0.316279,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
2290,MSFT,63,2023-02-13,2021-02-12,0.097584,0.098596,0.139174,-0.049216,0.188390,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
2291,AMD,63,2023-05-22,2022-05-19,0.205318,0.152424,-0.071782,-0.096042,0.024260,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
2292,AMD,63,2023-05-22,2022-05-27,0.205318,0.170121,-0.071782,-0.108431,0.036649,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
2293,TSLA,63,2023-05-22,2021-09-28,0.128125,0.125828,0.184544,0.296502,-0.111958,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
2294,MSFT,63,2023-11-20,2020-03-27,0.079246,0.089578,-0.029077,0.125929,-0.155006,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
2295,TSLA,63,2020-07-10,2023-02-10,0.506941,0.566219,0.291896,-0.159383,0.451279,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
2296,TSLA,63,2020-07-10,2020-01-09,0.506941,0.371865,0.291896,0.333743,-0.041846,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
2297,TSLA,63,2023-01-03,2020-03-23,-0.383882,-0.190478,0.704271,0.890172,-0.185901,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
2298,TSLA,63,2023-03-02,2021-11-15,0.123396,0.153726,0.022659,-0.047479,0.070137,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
2299,TSLA,63,2023-03-02,2022-08-16,0.123396,0.149428,0.022659,-0.300430,0.323088,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
2300,TSLA,63,2023-03-02,2022-03-01,0.123396,0.048376,0.022659,-0.086090,0.108749,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
2301,TSLA,63,2023-03-02,2019-09-27,0.123396,0.095848,0.022659,0.679143,-0.656484,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
2302,MSFT,63,2022-11-09,2020-08-05,-0.049808,-0.035896,0.079543,-0.044082,0.123626,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
2303,TSLA,63,2020-11-27,2020-08-28,0.329389,0.405839,0.104462,0.281723,-0.177261,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
2304,NVDA,63,2022-11-14,2021-11-12,0.346582,0.341521,0.344807,-0.144226,0.489033,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
2305,AMD,63,2022-11-14,2021-11-12,0.209615,0.264587,0.105895,-0.170174,0.276070,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
2306,AMD,63,2022-11-14,2021-11-12,0.209615,0.264587,0.105895,-0.170174,0.276070,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
2307,GOOGL,63,2023-01-31,2021-06-11,0.057380,0.057891,0.050977,0.106145,-0.055168,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
2308,MSFT,63,2023-01-31,2022-03-25,-0.031873,-0.029373,0.220939,0.012189,0.208751,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
2309,NFLX,63,2023-01-31,2022-11-03,0.155425,0.152692,-0.117195,0.233787,-0.350981,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
2310,TSLA,63,2023-10-28,2021-03-15,-0.183440,-0.142376,-0.217649,-0.203775,-0.013874,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
2311,TSLA,63,2023-10-28,2022-05-20,-0.183440,-0.231323,-0.217649,0.244586,-0.462234,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
2312,TSLA,63,2023-10-28,2021-09-02,-0.183440,-0.002170,-0.217649,0.468382,-0.686031,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
2313,TSLA,63,2024-01-17,2022-05-06,-0.146056,-0.093442,-0.341951,-0.001856,-0.340095,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
2314,TSLA,63,2024-01-17,2022-10-10,-0.146056,-0.145084,-0.341951,-0.556811,0.214860,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
2315,TSLA,63,2024-01-17,2020-04-09,-0.146056,-0.116501,-0.341951,1.549112,-1.891062,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
2316,TSLA,63,2024-01-17,2022-05-03,-0.146056,-0.080988,-0.341951,0.014567,-0.356517,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
2317,TSLA,63,2024-01-17,2023-03-21,-0.146056,-0.034745,-0.341951,0.218818,-0.560769,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
2318,TSLA,63,2024-01-17,2022-05-13,-0.146056,-0.153432,-0.341951,0.133614,-0.475565,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
2319,TSLA,63,2024-01-17,2022-02-22,-0.146056,-0.110441,-0.341951,-0.105348,-0.236603,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
2320,TSLA,63,2024-01-17,2022-05-09,-0.146056,-0.142766,-0.341951,0.042336,-0.384286,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
2321,TSLA,63,2024-01-17,2020-04-01,-0.146056,-0.178718,-0.341951,1.057948,-1.399898,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
2322,TSLA,63,2024-01-17,2022-10-07,-0.146056,-0.138662,-0.341951,-0.537096,0.195145,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
2323,TSLA,63,2024-01-17,2020-04-02,-0.146056,-0.203298,-0.341951,1.414193,-1.756143,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
2324,NFLX,63,2024-01-17,2025-06-16,0.017698,0.019517,0.214513,-0.118618,0.333131,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
2325,AMZN,63,2024-01-17,2020-08-13,0.024451,0.004024,0.131782,-0.070616,0.202399,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
2326,MSFT,63,2024-01-17,2021-02-19,0.059679,0.060608,-0.003736,-0.042998,0.039262,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
2327,MSFT,63,2024-01-17,2025-04-30,0.059679,0.061602,-0.003736,0.209025,-0.212762,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
2328,AAPL,63,2024-01-17,2022-03-10,-0.082536,-0.036831,-0.142315,-0.045285,-0.097030,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
2329,GOOGL,63,2024-04-10,2020-11-17,0.125482,0.097036,0.103964,0.099541,0.004423,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
2330,AMD,63,2024-11-02,2022-06-21,-0.171121,-0.100448,-0.284769,-0.130177,-0.154591,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
2331,AMD,63,2024-11-02,2024-04-05,-0.171121,-0.211091,-0.284769,-0.026009,-0.258760,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
2332,AMD,63,2025-10-09,2020-08-10,0.427851,0.415111,-0.164805,-0.003394,-0.161410,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
2333,NVDA,63,2025-12-04,2021-12-22,-0.090554,-0.083643,0.002033,-0.008570,0.010602,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
2334,GOOGL,63,2025-12-04,2021-02-12,0.130861,0.165210,-0.028127,0.023070,-0.051197,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
2335,META,63,2025-12-04,2025-08-28,0.040983,0.057616,-0.014563,-0.206171,0.191609,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
2336,MSFT,63,2026-01-26,2022-09-02,-0.040969,-0.042402,-0.129817,-0.042917,-0.086900,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1,TSLA,126,2023-10-13,2021-02-10,-0.051779,-0.037930,-0.549664,-0.265648,-0.284015,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
2,GOOGL,126,2023-10-13,2020-02-14,0.033139,0.026587,-0.051247,-0.017316,-0.033931,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
3,AMZN,126,2023-06-23,2020-02-20,0.074647,0.120948,0.090070,0.503172,-0.413103,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
4,NVDA,126,2023-06-23,2021-12-02,0.325506,0.226739,0.061405,-0.320698,0.382103,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
5,TSLA,126,2023-06-23,2019-11-19,0.331218,0.378424,-0.107629,1.346383,-1.454013,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
11,NFLX,126,2023-02-10,2023-01-11,0.029764,0.012342,0.125030,0.205840,-0.080809,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
12,AMZN,126,2023-06-16,2019-10-25,0.024209,-0.003136,0.118993,0.356188,-0.237195,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
13,NFLX,126,2023-06-16,2022-12-13,0.208336,0.095443,0.016751,0.279637,-0.262886,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
14,NVDA,126,2023-06-16,2021-06-23,0.352535,0.209478,0.069293,0.423010,-0.353717,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
15,TSLA,126,2023-06-16,2020-04-23,0.436278,0.249518,-0.103103,1.756358,-1.859461,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
16,GOOGL,126,2024-01-08,2022-10-17,0.019977,0.021075,0.188337,-0.096401,0.284738,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
17,TSLA,126,2024-01-08,2019-12-06,-0.043347,0.003207,-0.095361,1.770699,-1.866060,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
18,TSLA,126,2023-08-18,2022-02-16,-0.145658,-0.082283,-0.247537,0.018760,-0.266297,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
19,AAPL,126,2023-08-18,2020-11-12,-0.060619,-0.029816,-0.103479,-0.122687,0.019208,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
20,AMZN,126,2023-03-03,2021-12-27,-0.081389,-0.072464,0.330722,-0.170512,0.501234,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
21,NVDA,126,2025-08-27,2019-12-10,0.016801,0.015742,-0.091129,0.676876,-0.768004,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
22,NVDA,126,2025-08-27,2022-06-09,0.016801,0.020074,-0.091129,-0.043560,-0.047569,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
23,DIS,126,2023-10-06,2024-04-09,0.060426,0.051339,0.209301,-0.322850,0.532151,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
24,AMD,126,2023-10-06,2023-03-10,0.037108,0.036394,0.374815,0.103154,0.271661,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
25,MSFT,126,2023-10-06,2021-08-10,0.022977,0.020074,0.089942,0.041731,0.048212,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
26,AAPL,126,2023-10-06,2020-06-12,0.030616,0.020961,-0.259266,0.244488,-0.503754,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
27,AAPL,126,2024-12-17,2020-07-14,0.094926,0.092929,-0.205592,0.134233,-0.339825,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
28,NVDA,126,2023-05-24,2022-12-02,0.151414,0.191504,0.480662,1.230094,-0.749432,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
29,NFLX,126,2023-07-28,2021-01-07,-0.056490,-0.044857,0.268974,-0.103126,0.372100,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
30,MSFT,126,2023-07-28,2022-07-27,-0.039542,-0.017505,0.132546,-0.090660,0.223207,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
31,NFLX,126,2023-08-25,2019-10-28,0.034591,0.044642,0.285273,0.484130,-0.198856,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
32,NFLX,126,2023-08-25,2021-04-07,0.034591,0.040130,0.285273,0.088442,0.196832,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
33,MSFT,126,2023-08-25,2020-09-02,0.006333,0.004963,0.105580,-0.076663,0.182244,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
34,AAPL,126,2023-09-08,2022-12-09,0.001810,0.002867,-0.184279,0.173559,-0.357838,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
35,AAPL,126,2023-09-08,2021-08-17,0.001810,0.011041,-0.184279,0.142225,-0.326504,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
36,AAPL,126,2023-09-08,2020-02-11,0.001810,0.003028,-0.184279,0.372142,-0.556421,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
37,AAPL,126,2023-09-08,2020-02-12,0.001810,0.005880,-0.184279,0.377411,-0.561690,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
38,AAPL,126,2023-09-08,2020-09-11,0.001810,0.001079,-0.184279,-0.085851,-0.098428,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
39,AAPL,126,2023-09-08,2022-03-23,0.001810,-0.000491,-0.184279,0.049590,-0.233869,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
40,AMD,126,2025-07-11,2020-01-03,0.150973,0.202692,0.268231,0.105255,0.162976,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
41,AMZN,126,2023-09-30,2022-09-29,-0.014139,-0.023005,0.184752,-0.238219,0.422971,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
