strategy,sequence,event_date,equity,drawdown
long_all_buys,1430,2026-01-26,23966.561668,-0.999978
long_all_buys,1431,2026-01-27,19308.845762,-0.999982
long_all_buys,1432,2026-01-27,17692.435472,-0.999984
long_all_buys,1433,2026-01-27,14990.145489,-0.999986
long_all_buys,1434,2026-01-27,14664.030866,-0.999987
long_all_buys,1435,2026-01-28,11948.258554,-0.999989
long_all_buys,1436,2026-01-28,11551.219399,-0.999989
long_all_buys,1437,2026-01-28,11167.373805,-0.999990
long_all_buys,1438,2026-01-28,10796.283353,-0.999990
long_all_buys,1439,2026-01-28,8525.371069,-0.999992
long_all_buys,1440,2026-01-28,6732.127111,-0.999994
long_all_buys,1441,2026-01-28,6508.419359,-0.999994
long_all_buys,1442,2026-01-28,6292.145388,-0.999994
long_all_buys,1443,2026-01-28,5126.842724,-0.999995
long_all_buys,1444,2026-01-28,4048.452158,-0.999996
long_all_buys,1445,2026-01-28,3196.892465,-0.999997
long_all_buys,1446,2026-01-28,3288.472057,-0.999997
long_all_buys,1447,2026-01-29,3022.025429,-0.999997
long_all_buys,1448,2026-01-29,2777.167491,-0.999997
long_all_buys,1449,2026-01-29,2451.435827,-0.999998
long_all_buys,1450,2026-01-29,2367.390523,-0.999998
long_all_buys,1451,2026-01-29,2175.574016,-0.999998
long_all_buys,1452,2026-01-29,2056.785169,-0.999998
long_all_buys,1453,2026-01-29,1767.966330,-0.999998
long_all_buys,1454,2026-01-29,1707.353172,-0.999998
long_all_buys,1455,2026-01-30,1552.425437,-0.999999
long_all_buys,1456,2026-01-30,1456.767467,-0.999999
long_all_buys,1457,2026-01-30,1367.003788,-0.999999
long_all_buys,1458,2026-01-30,1282.771203,-0.999999
long_all_buys,1459,2026-01-30,1115.693299,-0.999999
long_all_buys,1460,2026-01-30,1014.453650,-0.999999
long_all_buys,1461,2026-01-30,951.944640,-0.999999
long_all_buys,1462,2026-01-30,765.473091,-0.999999
long_all_buys,1463,2026-01-30,719.184132,-0.999999
long_all_buys,1464,2026-01-30,625.512106,-0.999999
long_all_buys,1465,2026-01-30,544.040639,-1.000000
long_all_buys,1466,2026-01-31,484.147357,-1.000000
long_all_buys,1467,2026-02-01,457.843285,-1.000000
long_all_buys,1468,2026-02-02,431.629128,-1.000000
long_all_buys,1469,2026-02-02,412.968493,-1.000000
long_all_buys,1470,2026-02-02,491.276327,-1.000000
long_all_buys,1471,2026-02-02,483.245784,-1.000000
long_all_buys,1472,2026-02-02,574.879725,-0.999999
long_all_buys,1473,2026-02-03,657.320341,-0.999999
long_all_buys,1474,2026-02-03,666.611760,-0.999999
long_all_buys,1475,2026-02-03,547.487629,-1.000000
long_all_buys,1476,2026-02-03,626.000081,-0.999999
long_all_buys,1477,2026-02-03,552.881175,-0.999999
long_all_buys,1478,2026-02-03,454.080803,-1.000000
long_all_buys,1479,2026-02-04,435.343965,-1.000000
long_all_buys,1480,2026-02-04,443.327882,-1.000000
long_all_buys,1481,2026-02-04,425.034745,-1.000000
long_all_buys,1482,2026-02-04,407.496441,-1.000000
long_all_buys,1483,2026-02-04,390.681825,-1.000000
long_all_buys,1484,2026-02-04,375.613491,-1.000000
long_all_buys,1485,2026-02-04,361.126333,-1.000000
long_all_buys,1486,2026-02-04,413.756240,-1.000000
long_all_buys,1487,2026-02-04,396.683324,-1.000000
long_all_buys,1488,2026-02-04,380.314891,-1.000000
long_all_buys,1489,2026-02-04,339.943992,-1.000000
long_all_buys,1490,2026-02-05,360.395006,-1.000000
long_all_buys,1491,2026-02-05,374.759055,-1.000000
long_all_buys,1492,2026-02-05,397.304541,-1.000000
long_all_buys,1493,2026-02-05,382.783412,-1.000000
long_all_buys,1494,2026-02-05,368.793017,-1.000000
long_all_buys,1495,2026-02-05,390.979586,-1.000000
long_all_buys,1496,2026-02-05,373.849589,-1.000000
long_all_buys,1497,2026-02-05,392.685283,-1.000000
long_all_buys,1498,2026-02-05,412.469976,-1.000000
long_all_buys,1499,2026-02-05,477.596894,-1.000000
long_all_buys,1500,2026-02-05,496.632189,-1.000000
long_all_buys,1501,2026-02-05,516.426163,-1.000000
long_all_buys,1502,2026-02-05,537.009053,-1.000000
long_all_buys,1503,2026-02-05,558.412303,-0.999999
long_all_buys,1504,2026-02-06,564.736849,-0.999999
long_all_buys,1505,2026-02-06,571.133025,-0.999999
long_all_buys,1506,2026-02-06,563.324359,-0.999999
long_all_buys,1507,2026-02-06,559.971595,-0.999999
long_all_buys,1508,2026-02-06,569.248173,-0.999999
long_all_buys,1509,2026-02-06,565.860152,-0.999999
long_all_buys,1510,2026-02-06,665.914870,-0.999999
long_all_buys,1511,2026-02-06,642.786230,-0.999999
long_all_buys,1512,2026-02-07,650.397933,-0.999999
long_all_buys,1513,2026-02-08,720.813123,-0.999999
long_all_buys,1514,2026-02-09,623.802999,-0.999999
long_all_buys,1515,2026-02-09,539.848914,-1.000000
long_all_buys,1516,2026-02-09,512.860661,-1.000000
long_all_buys,1517,2026-02-09,518.933821,-1.000000
long_all_buys,1518,2026-02-09,527.407500,-1.000000
long_all_buys,1519,2026-02-09,536.019547,-1.000000
long_all_buys,1520,2026-02-09,523.397458,-1.000000
long_all_buys,1521,2026-02-09,511.072592,-1.000000
long_all_buys,1522,2026-02-09,483.365837,-1.000000
long_all_buys,1523,2026-02-09,457.161146,-1.000000
long_all_buys,1524,2026-02-09,432.377090,-1.000000
long_all_buys,1525,2026-02-09,422.195554,-1.000000
long_all_buys,1526,2026-02-10,426.382814,-1.000000
long_all_buys,1527,2026-02-10,404.630931,-1.000000
long_all_buys,1528,2026-02-10,392.051558,-1.000000
long_all_buys,1529,2026-02-10,379.863259,-1.000000
long_all_buys,1530,2026-02-11,356.600219,-1.000000
long_all_buys,1531,2026-02-11,307.294397,-1.000000
long_all_buys,1532,2026-02-12,305.778948,-1.000000
long_all_buys,1533,2026-02-12,294.745415,-1.000000
long_all_buys,1534,2026-02-12,311.935451,-1.000000
long_all_buys,1535,2026-02-12,299.821387,-1.000000
long_all_buys,1536,2026-02-15,263.265386,-1.000000
long_all_buys,1537,2026-02-15,267.738481,-1.000000
long_all_buys,1538,2026-02-15,328.614204,-1.000000
long_all_buys,1539,2026-02-16,319.691025,-1.000000
long_all_buys,1540,2026-02-16,349.560549,-1.000000
long_all_buys,1541,2026-02-16,382.220857,-1.000000
long_all_buys,1542,2026-02-16,417.932699,-1.000000
long_all_buys,1543,2026-02-16,456.981186,-1.000000
long_all_buys,1544,2026-02-16,439.338504,-1.000000
long_all_buys,1545,2026-02-17,480.386989,-1.000000
long_all_buys,1546,2026-02-17,421.815358,-1.000000
long_all_buys,1547,2026-02-18,397.152142,-1.000000
long_all_buys,1548,2026-02-18,403.858341,-1.000000
long_all_buys,1549,2026-02-18,382.631436,-1.000000
long_all_buys,1550,2026-02-18,449.134562,-1.000000
long_all_buys,1551,2026-02-18,425.527927,-1.000000
long_all_buys,1552,2026-02-18,400.647639,-1.000000
long_all_buys,1553,2026-02-19,395.627146,-1.000000
long_all_buys,1554,2026-02-19,390.669563,-1.000000
long_all_buys,1555,2026-02-19,341.112224,-1.000000
long_all_buys,1556,2026-02-19,297.841348,-1.000000
long_all_buys,1557,2026-02-19,297.838214,-1.000000
long_all_buys,1558,2026-02-19,273.015077,-1.000000
long_all_buys,1559,2026-02-20,272.371519,-1.000000
long_all_buys,1560,2026-02-21,263.380655,-1.000000
long_all_buys,1561,2026-02-21,254.686575,-1.000000
long_all_buys,1562,2026-02-21,246.279483,-1.000000
long_all_buys,1563,2026-02-21,248.027359,-1.000000
long_all_buys,1564,2026-02-22,258.471365,-1.000000
long_all_buys,1565,2026-02-24,245.891656,-1.000000
long_all_buys,1566,2026-02-24,228.391577,-1.000000
long_all_buys,1567,2026-02-24,217.275840,-1.000000
long_all_buys,1568,2026-02-24,256.379081,-1.000000
long_all_buys,1569,2026-02-25,227.919708,-1.000000
long_all_buys,1570,2026-02-25,199.016446,-1.000000
long_all_buys,1571,2026-02-25,181.314860,-1.000000
long_all_buys,1572,2026-02-25,174.765007,-1.000000
long_all_buys,1573,2026-02-25,152.602471,-1.000000
long_all_buys,1574,2026-02-26,150.954781,-1.000000
long_all_buys,1575,2026-02-26,136.402941,-1.000000
long_all_buys,1576,2026-02-26,123.253879,-1.000000
long_all_buys,1577,2026-02-26,111.372369,-1.000000
long_all_buys,1578,2026-02-27,106.294317,-1.000000
long_all_buys,1579,2026-02-27,101.447801,-1.000000
long_all_buys,1580,2026-02-27,86.285464,-1.000000
long_all_buys,1581,2026-02-27,84.272580,-1.000000
long_all_buys,1582,2026-02-27,80.430150,-1.000000
long_all_buys,1583,2026-02-27,76.762917,-1.000000
long_all_buys,1584,2026-02-28,76.526809,-1.000000
long_all_buys,1585,2026-02-28,70.345330,-1.000000
long_all_buys,1586,2026-03-01,67.058295,-1.000000
long_all_buys,1587,2026-03-01,68.514606,-1.000000
long_all_buys,1588,2026-03-01,68.303867,-1.000000
long_all_buys,1589,2026-03-01,65.112224,-1.000000
long_all_buys,1590,2026-03-02,64.911950,-1.000000
long_all_buys,1591,2026-03-02,64.712293,-1.000000
long_all_buys,1592,2026-03-02,61.688473,-1.000000
long_all_buys,1593,2026-03-02,58.805948,-1.000000
long_all_buys,1594,2026-03-03,49.242396,-1.000000
long_all_buys,1595,2026-03-03,47.945873,-1.000000
long_all_buys,1596,2026-03-03,44.906307,-1.000000
long_all_buys,1597,2026-03-03,40.951886,-1.000000
long_all_buys,1598,2026-03-04,34.608176,-1.000000
long_all_buys,1599,2026-03-04,29.713004,-1.000000
long_all_buys,1600,2026-03-04,25.510232,-1.000000
long_all_buys,1601,2026-03-04,24.660356,-1.000000
long_all_buys,1602,2026-03-04,23.796862,-1.000000
long_all_buys,1603,2026-03-04,23.139095,-1.000000
long_all_buys,1604,2026-03-04,22.383362,-1.000000
long_all_buys,1605,2026-03-04,21.637658,-1.000000
long_all_buys,1606,2026-03-04,18.577108,-1.000000
long_all_buys,1607,2026-03-04,17.970372,-1.000000
long_all_buys,1608,2026-03-05,17.420660,-1.000000
long_all_buys,1609,2026-03-05,17.337805,-1.000000
long_all_buys,1610,2026-03-05,15.009435,-1.000000
long_all_buys,1611,2026-03-05,12.993753,-1.000000
long_all_buys,1612,2026-03-07,12.874005,-1.000000
long_all_buys,1613,2026-03-07,11.265970,-1.000000
long_all_buys,1614,2026-03-07,9.858787,-1.000000
long_all_buys,1615,2026-03-08,9.309584,-1.000000
long_all_buys,1616,2026-03-09,8.488625,-1.000000
long_all_buys,1617,2026-03-09,7.740061,-1.000000
long_all_buys,1618,2026-03-10,8.128713,-1.000000
long_all_buys,1619,2026-03-10,7.453503,-1.000000
long_all_buys,1620,2026-03-11,8.336720,-1.000000
long_all_buys,1621,2026-03-11,9.952452,-1.000000
long_all_buys,1622,2026-03-11,9.555821,-1.000000
long_all_buys,1623,2026-03-11,9.665486,-1.000000
long_all_buys,1624,2026-03-11,11.538745,-1.000000
long_all_buys,1625,2026-03-12,14.374453,-1.000000
long_all_buys,1626,2026-03-12,14.822793,-1.000000
long_all_buys,1627,2026-03-12,15.285117,-1.000000
long_all_buys,1628,2026-03-12,15.114936,-1.000000
long_all_buys,1629,2026-03-12,13.447456,-1.000000
long_all_buys,1630,2026-03-13,14.495120,-1.000000
long_all_buys,1631,2026-03-14,15.478358,-1.000000
long_all_buys,1632,2026-03-14,18.126846,-1.000000
long_all_buys,1633,2026-03-15,21.228514,-1.000000
long_all_buys,1634,2026-03-16,22.318231,-1.000000
long_all_buys,1635,2026-03-16,26.137084,-1.000000
long_all_buys,1636,2026-03-17,28.347288,-1.000000
long_all_buys,1637,2026-03-17,32.820943,-1.000000
long_all_buys,1638,2026-03-17,35.596348,-1.000000
long_all_buys,1639,2026-03-17,38.606446,-1.000000
long_all_buys,1640,2026-03-17,44.699161,-1.000000
long_all_buys,1641,2026-03-18,53.253773,-1.000000
long_all_buys,1642,2026-03-19,54.640358,-1.000000
long_all_buys,1643,2026-03-19,64.847632,-1.000000
long_all_buys,1644,2026-03-19,66.536090,-1.000000
long_all_buys,1645,2026-03-21,76.544878,-1.000000
long_all_buys,1646,2026-03-25,89.195410,-1.000000
long_all_buys,1647,2026-03-25,103.936689,-1.000000
long_all_buys,1648,2026-03-26,120.390443,-1.000000
long_all_buys,1649,2026-03-26,148.910708,-1.000000
long_all_buys,1650,2026-03-27,189.486978,-1.000000
long_all_buys,1651,2026-03-29,193.703532,-1.000000
long_all_buys,1652,2026-03-29,191.448296,-1.000000
long_all_buys,1653,2026-03-30,242.062739,-1.000000
long_all_buys,1654,2026-03-30,306.058455,-1.000000
long_all_buys,1655,2026-03-31,290.291678,-1.000000
long_all_buys,1656,2026-04-01,327.060232,-1.000000
long_all_buys,1657,2026-04-01,368.485917,-1.000000
long_all_buys,1658,2026-04-01,385.087200,-1.000000
long_all_buys,1659,2026-04-02,415.588085,-1.000000
long_all_buys,1660,2026-04-02,463.958615,-1.000000
long_all_buys,1661,2026-04-02,491.833445,-1.000000
long_all_buys,1662,2026-04-02,549.078215,-0.999999
long_all_buys,1663,2026-04-03,606.001035,-0.999999
long_all_buys,1664,2026-04-03,667.055866,-0.999999
long_all_buys,1665,2026-04-03,855.859170,-0.999999
long_all_buys,1666,2026-04-03,942.381280,-0.999999
long_all_buys,1667,2026-04-03,950.210394,-0.999999
long_all_buys,1668,2026-04-04,1048.718502,-0.999999
long_all_buys,1669,2026-04-05,1345.547490,-0.999999
long_all_buys,1670,2026-04-05,1481.574084,-0.999999
long_all_buys,1671,2026-04-06,1635.168552,-0.999999
long_all_buys,1672,2026-04-06,2634.253504,-0.999998
long_all_buys,1673,2026-04-07,2658.735811,-0.999998
long_all_buys,1674,2026-04-08,3328.159255,-0.999997
long_all_buys,1675,2026-04-09,3213.468587,-0.999997
long_all_buys,1676,2026-04-09,3102.730239,-0.999997
long_all_buys,1677,2026-04-09,2995.808011,-0.999997
long_all_buys,1678,2026-04-09,3488.752413,-0.999997
long_all_buys,1679,2026-04-09,3368.527594,-0.999997
long_all_buys,1680,2026-04-09,3259.541962,-0.999997
long_all_buys,1681,2026-04-09,3154.082460,-0.999997
long_all_buys,1682,2026-04-09,3501.704601,-0.999997
long_all_buys,1683,2026-04-10,3501.586061,-0.999997
long_all_buys,1684,2026-04-11,3318.837003,-0.999997
long_all_buys,1685,2026-04-12,3669.277124,-0.999997
long_all_buys,1686,2026-04-12,3883.485213,-0.999996
long_all_buys,1687,2026-04-13,3611.840623,-0.999997
long_all_buys,1688,2026-04-14,6299.336538,-0.999994
long_all_buys,1689,2026-04-15,10856.537730,-0.999990
long_all_buys,1690,2026-04-15,12301.173613,-0.999989
long_all_buys,1691,2026-04-15,9969.161101,-0.999991
long_all_buys,1692,2026-04-15,17181.265515,-0.999984
long_all_buys,1693,2026-04-15,13924.102628,-0.999987
long_all_buys,1694,2026-04-15,23997.375696,-0.999978
long_all_buys,1695,2026-04-15,23586.658893,-0.999978
long_all_buys,1696,2026-04-15,40650.225726,-0.999963
long_all_buys,1697,2026-04-16,48605.577038,-0.999956
long_all_buys,1698,2026-04-17,52280.405321,-0.999952
long_all_buys,1699,2026-04-17,46688.944851,-0.999957
long_all_buys,1700,2026-04-17,52162.952787,-0.999952
long_all_buys,1701,2026-04-17,56106.736729,-0.999949
long_all_buys,1702,2026-04-17,54205.854957,-0.999951
long_all_buys,1703,2026-04-18,49914.727228,-0.999954
long_all_buys,1704,2026-04-18,45963.300389,-0.999958
long_all_buys,1705,2026-04-19,35972.176274,-0.999967
long_all_buys,1706,2026-04-19,28152.840526,-0.999974
long_all_buys,1707,2026-04-19,25924.161821,-0.999976
long_all_buys,1708,2026-04-21,29071.049643,-0.999973
long_all_buys,1709,2026-04-21,27699.577364,-0.999975
long_all_buys,1710,2026-04-22,30821.593560,-0.999972
long_all_buys,1711,2026-04-22,28090.956765,-0.999974
long_all_buys,1712,2026-04-22,32207.803356,-0.999971
long_all_buys,1713,2026-04-22,47202.736271,-0.999957
long_all_buys,1714,2026-04-22,54120.493666,-0.999951
long_all_buys,1715,2026-04-22,57115.517936,-0.999948
long_all_buys,1716,2026-04-22,60276.286636,-0.999945
long_all_buys,1717,2026-04-22,63611.972051,-0.999942
long_all_buys,1718,2026-04-22,93227.691044,-0.999915
long_all_buys,1719,2026-04-22,110386.203738,-0.999899
long_all_buys,1720,2026-04-22,130702.732625,-0.999881
long_all_buys,1721,2026-04-23,190378.610951,-0.999826
long_all_buys,1722,2026-04-23,174428.987999,-0.999841
long_all_buys,1723,2026-04-24,205963.066753,-0.999812
long_all_buys,1724,2026-04-24,210238.553774,-0.999808
long_all_buys,1725,2026-04-24,191524.230755,-0.999825
long_all_buys,1726,2026-04-24,174475.757694,-0.999841
long_all_buys,1727,2026-04-24,178097.614997,-0.999838
long_all_buys,1728,2026-04-24,192668.425218,-0.999824
long_all_buys,1729,2026-04-25,256021.876683,-0.999767
long_all_buys,1730,2026-04-26,250111.672706,-0.999772
long_all_buys,1731,2026-04-26,244337.904379,-0.999777
long_all_buys,1732,2026-04-26,252157.999208,-0.999770
long_all_buys,1733,2026-04-27,241012.957649,-0.999780
long_all_buys,1734,2026-04-27,250669.137953,-0.999771
long_all_buys,1735,2026-04-27,260712.192966,-0.999762
long_all_buys,1736,2026-04-27,236245.101393,-0.999785
long_all_buys,1737,2026-04-28,245142.492342,-0.999777
long_all_buys,1738,2026-04-28,337281.958984,-0.999693
long_all_buys,1739,2026-04-28,464053.044290,-0.999577
long_all_buys,1740,2026-04-28,490452.668167,-0.999553
long_all_buys,1741,2026-04-28,674794.627109,-0.999385
long_all_buys,1742,2026-04-29,774691.271351,-0.999294
long_all_buys,1743,2026-04-29,762026.169141,-0.999305
long_all_buys,1744,2026-04-29,780660.803281,-0.999288
long_all_buys,1745,2026-04-29,717469.196946,-0.999346
long_all_buys,1746,2026-04-29,823683.387520,-0.999249
long_all_buys,1747,2026-04-29,810217.333781,-0.999261
long_all_buys,1748,2026-04-29,930161.965081,-0.999152
long_all_buys,1749,2026-04-30,867256.694624,-0.999209
long_all_buys,1750,2026-04-30,822533.724351,-0.999250
long_all_buys,1751,2026-04-30,815293.423926,-0.999257
long_all_buys,1752,2026-04-30,920533.839702,-0.999161
long_all_buys,1753,2026-04-30,1154565.817887,-0.998947
long_all_buys,1754,2026-05-01,1072974.987037,-0.999022
long_all_buys,1755,2026-05-01,1084181.745688,-0.999012
long_all_buys,1756,2026-05-01,1007564.814845,-0.999081
long_all_buys,1757,2026-05-01,936362.247522,-0.999146
long_all_buys,1758,2026-05-02,943562.802813,-0.999140
long_all_buys,1759,2026-05-02,950818.729834,-0.999133
long_all_buys,1760,2026-05-02,1025087.546222,-0.999065
long_all_buys,1761,2026-05-02,1015290.309222,-0.999074
long_all_buys,1762,2026-05-02,1152656.339554,-0.998949
long_all_buys,1763,2026-05-02,1105958.064706,-0.998992
long_all_buys,1764,2026-05-03,1095387.910662,-0.999001
long_all_buys,1765,2026-05-03,1032470.701956,-0.999059
long_all_buys,1766,2026-05-04,1168671.037657,-0.998935
long_all_buys,1767,2026-05-04,1259956.381530,-0.998851
long_all_buys,1768,2026-05-04,1358372.058694,-0.998762
long_all_buys,1769,2026-05-04,1464475.022223,-0.998665
long_all_buys,1770,2026-05-05,1438849.153729,-0.998688
long_all_buys,1771,2026-05-05,1396255.409163,-0.998727
long_all_buys,1772,2026-05-05,1443772.334522,-0.998684
long_all_buys,1773,2026-05-05,1655663.388241,-0.998491
long_all_buys,1774,2026-05-05,1898652.017092,-0.998269
long_all_buys,1775,2026-05-05,1930531.338827,-0.998240
long_all_buys,1776,2026-05-05,1873382.499764,-0.998292
long_all_buys,1777,2026-05-05,1785671.477454,-0.998372
long_all_buys,1778,2026-05-05,2234787.696941,-0.997963
long_all_buys,1779,2026-05-05,2195682.642390,-0.997998
long_all_buys,1780,2026-05-06,2380359.856487,-0.997830
long_all_buys,1781,2026-05-06,2401798.204022,-0.997810
long_all_buys,1782,2026-05-06,2353345.966763,-0.997855
long_all_buys,1783,2026-05-06,2204529.483246,-0.997990
long_all_buys,1784,2026-05-06,2065123.577723,-0.998117
long_all_buys,1785,2026-05-06,2178117.577144,-0.998014
long_all_buys,1786,2026-05-06,2361317.406827,-0.997847
long_all_buys,1787,2026-05-06,2559926.036268,-0.997666
long_all_buys,1788,2026-05-07,2785665.682181,-0.997460
long_all_buys,1789,2026-05-07,3031311.523435,-0.997237
long_all_buys,1790,2026-05-07,3298618.930077,-0.996993
long_all_buys,1791,2026-05-08,3257582.928840,-0.997030
long_all_buys,1792,2026-05-08,3217057.430160,-0.997067
long_all_buys,1793,2026-05-08,3211588.715535,-0.997072
long_all_buys,1794,2026-05-08,3113839.255670,-0.997161
long_all_buys,1795,2026-05-08,3141808.925882,-0.997136
