event_id,ticker,company_name,event_date,window_pm1,window_pm3,window_pm5,filing_count_pm1,filing_count_pm3,filing_count_pm5,material_filing_flag_pm1,material_filing_flag_pm3,material_filing_flag_pm5,material_form_types,nearest_filing_date,nearest_form_type,sec_confounded_flag,sec_clean_flag,query_status,reason_codes
1886,PYPL,PayPal,2026-02-16,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,5,5,False,False,False,,2026-02-17,4,False,True,ok,
1887,PYPL,PayPal,2026-02-16,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,5,5,False,False,False,,2026-02-17,4,False,True,ok,
1888,NVDA,Nvidia,2026-02-16,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,1,1,False,False,False,,2026-02-17,13F-HR,False,True,ok,
1889,MSFT,Microsoft,2026-03-03,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",7,8,8,False,False,False,,2026-03-03,4,False,True,ok,
1890,MSFT,Microsoft,2026-03-03,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",7,8,8,False,False,False,,2026-03-03,4,False,True,ok,
1891,MSFT,Microsoft,2026-03-26,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,2,2,False,False,False,,2026-03-27,SCHEDULE 13G/A,False,True,ok,
1892,SOFI,SoFi,2026-04-07,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,1,False,False,False,,2026-04-02,4,False,True,ok,
1893,AMD,,2026-04-15,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,3,3,False,False,False,,2026-04-15,144,False,True,ok,
1894,AMD,,2026-04-15,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,3,3,False,False,False,,2026-04-15,144,False,True,ok,
1895,AMD,,2026-04-15,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,3,3,False,False,False,,2026-04-15,144,False,True,ok,
1896,AMD,,2026-04-22,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,1,2,False,False,False,,2026-04-24,144,False,True,ok,
1897,TSLA,Tesla,2025-02-11,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,1,2,False,False,False,,2025-02-10,4,False,True,ok,
1898,TSLA,Tesla,2025-02-11,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,1,2,False,False,False,,2025-02-10,4,False,True,ok,
1899,TSLA,Tesla,2025-02-11,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,1,2,False,False,False,,2025-02-10,4,False,True,ok,
1900,TSLA,Tesla,2025-02-11,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,1,2,False,False,False,,2025-02-10,4,False,True,ok,
1901,TSLA,Tesla,2025-02-11,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,1,2,False,False,False,,2025-02-10,4,False,True,ok,
1902,GOOGL,Alphabet,2025-10-29,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",5,5,9,True,True,True,10-Q;424B5;8-K,2025-10-29,4,True,False,ok,material_filing_pm5
1903,GOOGL,Alphabet,2025-10-29,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",5,5,9,True,True,True,10-Q;424B5;8-K,2025-10-29,4,True,False,ok,material_filing_pm5
1904,AAPL,Apple,2025-10-29,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,2,2,True,True,True,10-K;8-K,2025-10-30,8-K,True,False,ok,material_filing_pm5
1905,AAPL,Apple,2025-10-29,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,2,2,True,True,True,10-K;8-K,2025-10-30,8-K,True,False,ok,material_filing_pm5
1906,AMZN,Amazon,2026-01-31,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,1,False,False,True,8-K,2026-02-05,8-K,True,False,ok,material_filing_pm5
1907,NVDA,Nvidia,2026-03-30,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,1,False,False,False,,2026-03-26,SCHEDULE 13G/A,False,True,ok,
1908,AMZN,Amazon,2026-04-22,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,3,4,False,False,False,,2026-04-21,4,False,True,ok,
1909,AMZN,Amazon,2026-04-22,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,3,4,False,False,False,,2026-04-21,4,False,True,ok,
1910,PYPL,PayPal,2024-10-29,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,2,2,True,True,True,10-Q;8-K,2024-10-29,10-Q,True,False,ok,material_filing_pm5
1911,TSLA,Tesla,2025-09-01,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,4,False,False,True,8-K,2025-09-05,DEFA14A,True,False,ok,material_filing_pm5
1912,TSLA,Tesla,2025-12-21,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2025-12-31,4,False,True,ok,
1913,TSLA,Tesla,2025-12-17,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2025-12-11,4,False,True,ok,
1914,PYPL,PayPal,2026-04-30,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",6,6,8,True,True,True,10-Q;8-K,2026-04-30,4,True,False,ok,material_filing_pm5
1915,GOOGL,Alphabet,2025-11-09,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,8,18,False,True,True,424B2;8-K,2025-11-07,4/A,True,False,ok,material_filing_pm5
1916,NVDA,Nvidia,2025-10-30,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,5,5,False,False,False,,2025-10-31,4,False,True,ok,
1917,NVDA,Nvidia,2025-10-30,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,5,5,False,False,False,,2025-10-31,4,False,True,ok,
1918,AAPL,Apple,2025-10-30,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,2,2,True,True,True,10-K;8-K,2025-10-30,8-K,True,False,ok,material_filing_pm5
1919,GOOGL,Alphabet,2025-10-30,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",5,5,11,True,True,True,10-Q;424B5;8-K,2025-10-30,144,True,False,ok,material_filing_pm5
1920,AMZN,Amazon,2025-10-30,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",4,4,7,True,True,True,10-Q;8-K,2025-10-30,8-K,True,False,ok,material_filing_pm5
1921,NVDA,Nvidia,2026-02-26,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,2,2,True,True,True,10-K;8-K,2026-02-25,10-K,True,False,ok,material_filing_pm5
1922,NVDA,Nvidia,2026-02-26,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,2,2,True,True,True,10-K;8-K,2026-02-25,10-K,True,False,ok,material_filing_pm5
1923,AAPL,Apple,2026-04-21,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,2,4,True,True,True,8-K,2026-04-20,8-K,True,False,ok,material_filing_pm5
1924,TSLA,Tesla,2026-04-23,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",4,4,5,True,True,True,10-Q;8-K,2026-04-23,SCHEDULE 13G/A,True,False,ok,material_filing_pm5
1925,TSLA,Tesla,2024-10-23,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",3,3,4,True,True,True,10-Q;8-K,2024-10-23,8-K,True,False,ok,material_filing_pm5
1926,TSLA,Tesla,2024-10-23,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",3,3,4,True,True,True,10-Q;8-K,2024-10-23,8-K,True,False,ok,material_filing_pm5
1927,TSLA,Tesla,2024-10-23,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",3,3,4,True,True,True,10-Q;8-K,2024-10-23,8-K,True,False,ok,material_filing_pm5
1928,TSLA,Tesla,2024-10-23,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",3,3,4,True,True,True,10-Q;8-K,2024-10-23,8-K,True,False,ok,material_filing_pm5
1929,TSLA,Tesla,2024-10-23,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",3,3,4,True,True,True,10-Q;8-K,2024-10-23,8-K,True,False,ok,material_filing_pm5
1930,TSLA,Tesla,2024-10-23,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",3,3,4,True,True,True,10-Q;8-K,2024-10-23,8-K,True,False,ok,material_filing_pm5
1931,NVDA,Nvidia,2024-10-23,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2024-10-11,4,False,True,ok,
1932,NVDA,Nvidia,2024-10-23,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2024-10-11,4,False,True,ok,
1933,NVDA,Nvidia,2024-10-23,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2024-10-11,4,False,True,ok,
1934,AAPL,Apple,2024-10-23,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2024-10-17,4,False,True,ok,
1935,AMD,,2024-12-10,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,1,False,False,False,,2024-12-06,4,False,True,ok,
1936,AMD,,2024-12-10,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,1,False,False,False,,2024-12-06,4,False,True,ok,
1937,AMD,,2024-12-10,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,1,False,False,False,,2024-12-06,4,False,True,ok,
1938,AMD,,2024-12-10,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,1,False,False,False,,2024-12-06,4,False,True,ok,
1939,AMD,,2024-12-10,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,1,False,False,False,,2024-12-06,4,False,True,ok,
1940,SHOP,Shopify,2024-12-10,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,2,2,False,False,False,,2024-12-10,144,False,True,ok,
1941,TSLA,Tesla,2024-12-10,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,2,3,False,False,False,,2024-12-09,4,False,True,ok,
1942,PYPL,PayPal,2024-12-10,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2024-12-16,4,False,True,ok,
1943,COIN,Coinbase,2025-11-05,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",3,5,9,False,False,False,,2025-11-05,4,False,True,ok,
1944,UBER,Uber,2025-11-06,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,2,2,False,True,True,10-Q;8-K,2025-11-04,10-Q,True,False,ok,material_filing_pm5
1945,SOFI,SoFi,2026-02-27,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,1,1,False,False,False,,2026-03-02,4,False,True,ok,
1946,AAPL,Apple,2026-04-10,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2026-04-17,4,False,True,ok,
1947,AMD,,2025-10-04,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,2,3,False,True,True,8-K,2025-10-06,144,True,False,ok,material_filing_pm5
1948,TSLA,Tesla,2024-10-28,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,1,6,False,False,True,10-Q;8-K,2024-10-28,4,True,False,ok,material_filing_pm5
1949,TSLA,Tesla,2024-07-30,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,1,2,False,False,False,,2024-07-29,4,False,True,ok,
1950,MSFT,Microsoft,2024-07-30,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",3,3,4,True,True,True,10-K;8-K,2024-07-30,10-K,True,False,ok,material_filing_pm5
1951,META,Meta,2026-01-01,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,4,6,False,False,False,,2025-12-30,4,False,True,ok,
1952,TSLA,Tesla,2026-01-15,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,1,1,False,False,False,,2026-01-12,4,False,True,ok,
1953,TSLA,Tesla,2024-07-06,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,1,False,False,True,8-K,2024-07-02,8-K,True,False,ok,material_filing_pm5
1954,TSLA,Tesla,2024-07-06,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,1,False,False,True,8-K,2024-07-02,8-K,True,False,ok,material_filing_pm5
1955,AAPL,Apple,2024-08-24,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,2,3,True,True,True,8-K,2024-08-23,8-K,True,False,ok,material_filing_pm5
1956,AAPL,Apple,2024-08-24,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,2,3,True,True,True,8-K,2024-08-23,8-K,True,False,ok,material_filing_pm5
1957,AAPL,Apple,2024-08-24,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,2,3,True,True,True,8-K,2024-08-23,8-K,True,False,ok,material_filing_pm5
1958,AAPL,Apple,2024-08-24,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,2,3,True,True,True,8-K,2024-08-23,8-K,True,False,ok,material_filing_pm5
1959,AAPL,Apple,2024-08-24,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,2,3,True,True,True,8-K,2024-08-23,8-K,True,False,ok,material_filing_pm5
1960,TSLA,Tesla,2026-02-25,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,2,2,False,False,False,,2026-02-25,144,False,True,ok,
1961,TSLA,Tesla,2026-01-30,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,2,2,True,True,True,10-K;8-K,2026-01-29,10-K,True,False,ok,material_filing_pm5
1962,NVDA,Nvidia,2024-09-05,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",5,6,9,False,False,False,,2024-09-05,144,False,True,ok,
1963,AAPL,Apple,2024-12-29,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,1,False,False,True,8-K,2025-01-03,8-K,True,False,ok,material_filing_pm5
1964,TSLA,Tesla,2026-01-28,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,2,2,True,True,True,10-K;8-K,2026-01-28,8-K,True,False,ok,material_filing_pm5
1965,NVDA,Nvidia,2026-01-28,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,3,6,False,False,True,8-K,2026-01-30,SCHEDULE 13G/A,True,False,ok,material_filing_pm5
1966,AAPL,Apple,2026-01-28,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,2,2,True,True,True,10-Q;8-K,2026-01-29,8-K,True,False,ok,material_filing_pm5
1967,META,Meta,2026-01-28,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",5,6,7,True,True,True,10-K;8-K,2026-01-28,4,True,False,ok,material_filing_pm5
1968,TSLA,Tesla,2024-07-27,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,3,4,False,True,True,10-Q;8-K,2024-07-29,4,True,False,ok,material_filing_pm5
1969,TSLA,Tesla,2024-07-27,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,3,4,False,True,True,10-Q;8-K,2024-07-29,4,True,False,ok,material_filing_pm5
1970,GOOGL,Alphabet,2024-07-27,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,4,5,False,True,True,10-Q;8-K,2024-07-26,4,True,False,ok,material_filing_pm5
1971,NVDA,Nvidia,2024-07-12,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",5,12,16,False,False,False,,2024-07-12,144,False,True,ok,
1972,NVDA,Nvidia,2024-07-12,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",5,12,16,False,False,False,,2024-07-12,144,False,True,ok,
1973,NVDA,Nvidia,2024-07-12,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",5,12,16,False,False,False,,2024-07-12,144,False,True,ok,
1974,AMD,,2024-07-12,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,1,3,False,False,False,,2024-07-15,144,False,True,ok,
1975,AMD,,2024-03-09,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,6,9,False,False,False,,2024-03-08,144,False,True,ok,
1976,NVDA,Nvidia,2024-03-09,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",5,13,16,False,False,True,8-K,2024-03-08,4,True,False,ok,material_filing_pm5
1977,AMD,,2024-01-22,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,2,False,False,False,,2024-01-17,4,False,True,ok,
1978,AMD,,2024-01-22,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,2,False,False,False,,2024-01-17,4,False,True,ok,
1979,AMD,,2024-01-22,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,2,False,False,False,,2024-01-17,4,False,True,ok,
1980,NVDA,Nvidia,2024-01-22,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,1,False,False,False,,2024-01-26,SC 13G/A,False,True,ok,
1981,NVDA,Nvidia,2024-01-22,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,1,False,False,False,,2024-01-26,SC 13G/A,False,True,ok,
1982,TSLA,Tesla,2024-01-29,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,2,5,True,True,True,10-K;8-K,2024-01-29,SC 13G/A,True,False,ok,material_filing_pm5
1983,TSLA,Tesla,2024-01-29,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,2,5,True,True,True,10-K;8-K,2024-01-29,SC 13G/A,True,False,ok,material_filing_pm5
1984,TSLA,Tesla,2024-01-29,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,2,5,True,True,True,10-K;8-K,2024-01-29,SC 13G/A,True,False,ok,material_filing_pm5
1985,TSLA,Tesla,2024-01-29,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,2,5,True,True,True,10-K;8-K,2024-01-29,SC 13G/A,True,False,ok,material_filing_pm5
1986,TSLA,Tesla,2024-01-29,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,2,5,True,True,True,10-K;8-K,2024-01-29,SC 13G/A,True,False,ok,material_filing_pm5
1987,TSLA,Tesla,2024-01-29,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,2,5,True,True,True,10-K;8-K,2024-01-29,SC 13G/A,True,False,ok,material_filing_pm5
1988,TSLA,Tesla,2024-01-29,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,2,5,True,True,True,10-K;8-K,2024-01-29,SC 13G/A,True,False,ok,material_filing_pm5
1989,TSLA,Tesla,2024-01-29,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,2,5,True,True,True,10-K;8-K,2024-01-29,SC 13G/A,True,False,ok,material_filing_pm5
1990,TSLA,Tesla,2024-01-29,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,2,5,True,True,True,10-K;8-K,2024-01-29,SC 13G/A,True,False,ok,material_filing_pm5
1991,TSLA,Tesla,2022-10-25,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,1,1,True,True,True,10-Q,2022-10-24,10-Q,True,False,ok,material_filing_pm5
1992,TSLA,Tesla,2022-10-25,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,1,1,True,True,True,10-Q,2022-10-24,10-Q,True,False,ok,material_filing_pm5
1993,TSLA,Tesla,2026-01-12,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,1,1,False,False,False,,2026-01-12,4,False,True,ok,
1994,GOOGL,Alphabet,2024-01-31,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",7,7,8,True,True,True,10-K;8-K,2024-01-31,IRANNOTICE,True,False,ok,material_filing_pm5
1995,MSFT,Microsoft,2024-01-31,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",13,14,15,True,True,True,10-Q;8-K,2024-02-01,4,True,False,ok,material_filing_pm5
1996,DIS,Disney,2024-01-31,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",8,11,17,False,False,False,,2024-01-31,PRRN14A,False,True,ok,
1997,TSLA,Tesla,2023-12-21,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,1,1,False,False,False,,2023-12-18,4,False,True,ok,
1998,NVDA,Nvidia,2024-02-22,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",6,6,10,True,True,True,10-K;8-K,2024-02-23,144,True,False,ok,material_filing_pm5
1999,NVDA,Nvidia,2024-02-22,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",6,6,10,True,True,True,10-K;8-K,2024-02-23,144,True,False,ok,material_filing_pm5
2000,TSLA,Tesla,2026-04-05,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,2,3,False,True,True,8-K,2026-04-02,4,True,False,ok,material_filing_pm5
2001,MSFT,Microsoft,2024-08-06,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2024-07-30,10-K,False,True,ok,
2002,MSFT,Microsoft,2024-08-06,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2024-07-30,10-K,False,True,ok,
2003,NVDA,Nvidia,2024-08-06,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",4,7,10,False,False,False,,2024-08-06,144,False,True,ok,
2004,NVDA,Nvidia,2024-08-06,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",4,7,10,False,False,False,,2024-08-06,144,False,True,ok,
2005,NVDA,Nvidia,2024-08-06,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",4,7,10,False,False,False,,2024-08-06,144,False,True,ok,
2006,GOOGL,Alphabet,2024-08-06,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",4,6,8,True,True,True,8-K,2024-08-06,8-K,True,False,ok,material_filing_pm5
2007,TSLA,Tesla,2023-11-28,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,3,3,False,False,False,,2023-11-28,CORRESP,False,True,ok,
2008,TSLA,Tesla,2026-04-03,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,3,4,True,True,True,8-K,2026-04-02,4,True,False,ok,material_filing_pm5
2009,NVDA,Nvidia,2024-11-09,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,3,4,False,True,True,8-K,2024-11-07,8-K,True,False,ok,material_filing_pm5
2010,TSLA,Tesla,2023-12-14,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,2,3,False,False,False,,2023-12-14,144,False,True,ok,
2011,TSLA,Tesla,2022-12-15,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,1,1,False,False,False,,2022-12-14,4,False,True,ok,
